height,grid position,latlon,pic,north neighbor,south neighbor,east neighbor,west neighbor,up neighbor,down neighbor,future neighbor,past neighbor,[Utility=NaN],"[-1, -1, -1, -1]"
33,"[23, 27]","[39.6458189, -82.8170021]",/data/chumley/tmp/Photos_02Aug2018//North_Path/Images/33.6Feet/Sorte_12/DJI_0061.JPG,"[22, 27]","[24, 27]","[23, 28]","[23, 26]","['Links/Photos_02Aug2018_67', [11, 13]]",[],"['Links/Photos_20AUG2018_33', '[23, 27]']","['Links/Photos_01JUN2018_33', '[23, 27]']","[Latitude=39.6458179167, Longitude=-82.8170010278, BrightnessTotal=0.659052031298, exposureTime=0.00328, xResolution=4000, yResolution=3000, SaturationTotalRed=0.636372179412, SaturationTotalGreen=0.685668421242, SaturationTotalBlue=0.418055023203, time=0.583101851852, GreenIndex=0.108821333333, Utility=1.0394862187345018]","['0.0472746666667', '0.0300853333333', '0.0946933333333', '0.104421333333']"
33,"[23, 28]","[39.6458189, -82.8171063]",/data/chumley/tmp/Photos_02Aug2018//North_Path/Images/33.6Feet/Sorte_12/DJI_0060.JPG,"[22, 28]","[24, 28]","[23, 29]","[23, 27]","['Links/Photos_02Aug2018_67', [11, 14]]",[],"['Links/Photos_20AUG2018_33', '[23, 28]']","['Links/Photos_01JUN2018_33', '[23, 28]']","[Latitude=39.6458188333, Longitude=-82.8171036111, BrightnessTotal=0.67298711842, exposureTime=0.003352, xResolution=4000, yResolution=3000, SaturationTotalRed=0.655785473856, SaturationTotalGreen=0.698387022876, SaturationTotalBlue=0.424213844118, time=0.583020833333, GreenIndex=0.0946933333333, Utility=0.9257511284433197]","['0.0655253333333', '0.0639146666667', '0.081888', '0.108821333333']"
33,"[23, 29]","[39.6458189, -82.8172105]",/data/chumley/tmp/Photos_02Aug2018//North_Path/Images/33.6Feet/Sorte_12/DJI_0059.JPG,"[22, 29]","[24, 29]","[23, 30]","[23, 28]","['Links/Photos_02Aug2018_67', [11, 14]]",[],"['Links/Photos_20AUG2018_33', '[23, 29]']","['Links/Photos_01JUN2018_33', '[23, 29]']","[Latitude=39.6458185833, Longitude=-82.8172100833, BrightnessTotal=0.683081955941, exposureTime=0.00328, xResolution=4000, yResolution=3000, SaturationTotalRed=0.675121016013, SaturationTotalGreen=0.705544915359, SaturationTotalBlue=0.433531340523, time=0.582928240741, GreenIndex=0.081888, Utility=0.8226143993918866]","['0.0602933333333', '0.0444853333333', '0.113952', '0.0946933333333']"
33,"[23, 30]","[39.6458189, -82.8173146]",/data/chumley/tmp/Photos_02Aug2018//North_Path/Images/33.6Feet/Sorte_12/DJI_0058.JPG,"[22, 30]","[24, 30]","[23, 31]","[23, 29]","['Links/Photos_02Aug2018_67', [11, 15]]",[],"['Links/Photos_20AUG2018_33', '[23, 30]']","['Links/Photos_01JUN2018_33', '[23, 30]']","[Latitude=39.6458191111, Longitude=-82.8173160278, BrightnessTotal=0.660850109278, exposureTime=0.002911, xResolution=4000, yResolution=3000, SaturationTotalRed=0.652274798039, SaturationTotalGreen=0.683804876144, SaturationTotalBlue=0.403702561111, time=0.582835648148, GreenIndex=0.113952, Utility=1.0811143287462996]","['0.0642666666667', '0.0600533333333', '0.132032', '0.081888']"
33,"[23, 31]","[39.6458189, -82.8174188]",/data/chumley/tmp/Photos_02Aug2018//North_Path/Images/33.6Feet/Sorte_12/DJI_0057.JPG,"[22, 31]","[24, 31]","[23, 32]","[23, 30]","['Links/Photos_02Aug2018_67', [11, 15]]",[],"['Links/Photos_20AUG2018_33', '[23, 31]']","['Links/Photos_01JUN2018_33', '[23, 31]']","[Latitude=39.6458189722, Longitude=-82.8174166944, BrightnessTotal=0.64154072638, exposureTime=0.002655, xResolution=4000, yResolution=3000, SaturationTotalRed=0.631404602614, SaturationTotalGreen=0.664636938889, SaturationTotalBlue=0.388259776471, time=0.58275462963, GreenIndex=0.132032, Utility=1.226605918255174]","['0.0646933333333', '0.0490826666667', '0.113450666667', '0.113952']"
33,"[23, 32]","[39.6458189, -82.817523]",/data/chumley/tmp/Photos_02Aug2018//North_Path/Images/33.6Feet/Sorte_12/DJI_0056.JPG,"[22, 32]","[24, 32]","[23, 33]","[23, 31]","['Links/Photos_02Aug2018_67', [11, 16]]",[],"['Links/Photos_20AUG2018_33', '[23, 32]']","['Links/Photos_01JUN2018_33', '[23, 32]']","[Latitude=39.6458183611, Longitude=-82.8175243056, BrightnessTotal=0.645424384266, exposureTime=0.003616, xResolution=4000, yResolution=3000, SaturationTotalRed=0.627767523203, SaturationTotalGreen=0.669309160784, SaturationTotalBlue=0.420886572222, time=0.582662037037, GreenIndex=0.113450666667, Utility=1.0765316788280728]","['0.0626186666667', '0.061408', '0.07144', '0.132032']"
33,"[23, 33]","[39.6458189, -82.8176271]",/data/chumley/tmp/Photos_02Aug2018//North_Path/Images/33.6Feet/Sorte_12/DJI_0055.JPG,"[22, 33]","[24, 33]","[23, 34]","[23, 32]","['Links/Photos_02Aug2018_67', [11, 16]]",[],"['Links/Photos_20AUG2018_33', '[23, 33]']","['Links/Photos_01JUN2018_33', '[23, 33]']","[Latitude=39.6458178889, Longitude=-82.8176262222, BrightnessTotal=0.665224838118, exposureTime=0.00449, xResolution=4000, yResolution=3000, SaturationTotalRed=0.639486110131, SaturationTotalGreen=0.69081770915, SaturationTotalBlue=0.457030588889, time=0.582581018519, GreenIndex=0.07144, Utility=0.7374201502197895]","['0.0504533333333', '0.0401173333333', '0.0658293333333', '0.113450666667']"
33,"[23, 34]","[39.6458189, -82.8177313]",/data/chumley/tmp/Photos_02Aug2018//North_Path/Images/33.6Feet/Sorte_12/DJI_0054.JPG,"[22, 34]","[24, 34]","[23, 35]","[23, 33]","['Links/Photos_02Aug2018_67', [11, 17]]",[],"['Links/Photos_20AUG2018_33', '[23, 34]']","['Links/Photos_01JUN2018_33', '[23, 34]']","[Latitude=39.6458194167, Longitude=-82.8177301389, BrightnessTotal=0.685434202177, exposureTime=0.004185, xResolution=4000, yResolution=3000, SaturationTotalRed=0.667688538562, SaturationTotalGreen=0.70760902451, SaturationTotalBlue=0.490937637255, time=0.582488425926, GreenIndex=0.0658293333333, Utility=0.6931344341833036]","['0.04472', '0.0271253333333', '0.105674666667', '0.07144']"
33,"[23, 35]","[39.6458189, -82.8178355]",/data/chumley/tmp/Photos_02Aug2018//North_Path/Images/33.6Feet/Sorte_12/DJI_0053.JPG,"[22, 35]","[24, 35]","[23, 36]","[23, 34]","['Links/Photos_02Aug2018_67', [11, 17]]",[],"['Links/Photos_20AUG2018_33', '[23, 35]']","['Links/Photos_01JUN2018_33', '[23, 35]']","[Latitude=39.6458203056, Longitude=-82.8178317778, BrightnessTotal=0.655352501064, exposureTime=0.003538, xResolution=4000, yResolution=3000, SaturationTotalRed=0.637366926797, SaturationTotalGreen=0.678691509804, SaturationTotalBlue=0.442153218301, time=0.582395833333, GreenIndex=0.105674666667, Utility=1.014178292780842]","['0.0524', '0.023696', '0.0891466666667', '0.0658293333333']"
33,"[23, 36]","[39.6458189, -82.8179397]",/data/chumley/tmp/Photos_02Aug2018//North_Path/Images/33.6Feet/Sorte_12/DJI_0052.JPG,"[22, 36]","[24, 36]","[23, 37]","[23, 35]","['Links/Photos_02Aug2018_67', [11, 18]]",[],"['Links/Photos_20AUG2018_33', '[23, 36]']","['Links/Photos_01JUN2018_33', '[23, 36]']","[Latitude=39.6458206111, Longitude=-82.8179391667, BrightnessTotal=0.671258755079, exposureTime=0.003407, xResolution=4000, yResolution=3000, SaturationTotalRed=0.657288660458, SaturationTotalGreen=0.694325777124, SaturationTotalBlue=0.443025546078, time=0.582314814815, GreenIndex=0.0891466666667, Utility=0.8810428066339838]","['0.0461226666667', '0.00922666666667', '0.110090666667', '0.105674666667']"
33,"[23, 37]","[39.6458189, -82.8180438]",/data/chumley/tmp/Photos_02Aug2018//North_Path/Images/33.6Feet/Sorte_12/DJI_0051.JPG,"[22, 37]","[24, 37]","[23, 38]","[23, 36]","['Links/Photos_02Aug2018_67', [11, 18]]",[],"['Links/Photos_20AUG2018_33', '[23, 37]']","['Links/Photos_01JUN2018_33', '[23, 37]']","[Latitude=39.64581975, Longitude=-82.8180428611, BrightnessTotal=0.657999566752, exposureTime=0.003107, xResolution=4000, yResolution=3000, SaturationTotalRed=0.644140958497, SaturationTotalGreen=0.68115433366, SaturationTotalBlue=0.426410756536, time=0.582222222222, GreenIndex=0.110090666667, Utility=1.0499751171782103]","['0.0459466666667', '0.0113653333333', '0.0922026666667', '0.0891466666667']"
33,"[23, 38]","[39.6458189, -82.818148]",/data/chumley/tmp/Photos_02Aug2018//North_Path/Images/33.6Feet/Sorte_12/DJI_0050.JPG,"[22, 38]","[24, 38]","[23, 39]","[23, 37]","['Links/Photos_02Aug2018_67', [11, 19]]",[],"['Links/Photos_20AUG2018_33', '[23, 38]']","['Links/Photos_01JUN2018_33', '[23, 38]']","[Latitude=39.6458185278, Longitude=-82.8181496667, BrightnessTotal=0.679566681163, exposureTime=0.003316, xResolution=4000, yResolution=3000, SaturationTotalRed=0.661289298693, SaturationTotalGreen=0.704003653268, SaturationTotalBlue=0.452874990196, time=0.582141203704, GreenIndex=0.0922026666667, Utility=0.9062081828199675]","['0.0375306666667', '0.00796266666667', '0.0872266666667', '0.110090666667']"
33,"[23, 39]","[39.6458189, -82.8182522]",/data/chumley/tmp/Photos_02Aug2018//North_Path/Images/33.6Feet/Sorte_12/DJI_0049.JPG,"[22, 39]","[24, 39]","[23, 40]","[23, 38]","['Links/Photos_02Aug2018_67', [11, 19]]",[],"['Links/Photos_20AUG2018_33', '[23, 39]']","['Links/Photos_01JUN2018_33', '[23, 39]']","[Latitude=39.6458196111, Longitude=-82.8182489167, BrightnessTotal=0.659823044173, exposureTime=0.003141, xResolution=4000, yResolution=3000, SaturationTotalRed=0.646991873856, SaturationTotalGreen=0.682397728431, SaturationTotalBlue=0.432308319935, time=0.582048611111, GreenIndex=0.0872266666667, Utility=0.8649948299532063]","['0.05', '0.0228266666667', '0.0944266666667', '0.0922026666667']"
33,"[23, 40]","[39.6458189, -82.8183563]",/data/chumley/tmp/Photos_02Aug2018//North_Path/Images/33.6Feet/Sorte_12/DJI_0048.JPG,"[22, 40]","[24, 40]","[23, 41]","[23, 39]","['Links/Photos_02Aug2018_67', [11, 20]]",[],"['Links/Photos_20AUG2018_33', '[23, 40]']","['Links/Photos_01JUN2018_33', '[23, 40]']","[Latitude=39.64581825, Longitude=-82.8183566667, BrightnessTotal=0.66043145749, exposureTime=0.003008, xResolution=4000, yResolution=3000, SaturationTotalRed=0.646260878105, SaturationTotalGreen=0.683312698039, SaturationTotalBlue=0.43515013268, time=0.581956018519, GreenIndex=0.0944266666667, Utility=0.9233486994138783]","['0.050192', '0.078272', '0.070624', '0.0872266666667']"
33,"[23, 41]","[39.6458189, -82.8184605]",/data/chumley/tmp/Photos_02Aug2018//North_Path/Images/33.6Feet/Sorte_12/DJI_0047.JPG,"[22, 41]","[24, 41]","[23, 42]","[23, 40]","['Links/Photos_02Aug2018_67', [11, 20]]",[],"['Links/Photos_20AUG2018_33', '[23, 41]']","['Links/Photos_01JUN2018_33', '[23, 41]']","[Latitude=39.6458193889, Longitude=-82.8184600278, BrightnessTotal=0.678427734029, exposureTime=0.003655, xResolution=4000, yResolution=3000, SaturationTotalRed=0.665723022549, SaturationTotalGreen=0.699820909477, SaturationTotalBlue=0.470283376797, time=0.581863425926, GreenIndex=0.070624, Utility=0.7316424452825101]","['0.0525653333333', '0.0800533333333', '0.0857333333333', '0.0944266666667']"
33,"[23, 42]","[39.6458189, -82.8185647]",/data/chumley/tmp/Photos_02Aug2018//North_Path/Images/33.6Feet/Sorte_12/DJI_0046.JPG,"[22, 42]","[24, 42]","[23, 43]","[23, 41]","['Links/Photos_02Aug2018_67', [11, 21]]",[],"['Links/Photos_20AUG2018_33', '[23, 42]']","['Links/Photos_01JUN2018_33', '[23, 42]']","[Latitude=39.6458200833, Longitude=-82.8185612222, BrightnessTotal=0.645395107722, exposureTime=0.002959, xResolution=4000, yResolution=3000, SaturationTotalRed=0.636407010458, SaturationTotalGreen=0.665746408824, SaturationTotalBlue=0.431527165033, time=0.581770833333, GreenIndex=0.0857333333333, Utility=0.8523707091021943]","['0.0804', '0.080304', '0.0710933333333', '0.070624']"
33,"[23, 43]","[39.6458189, -82.8186688]",/data/chumley/tmp/Photos_02Aug2018//North_Path/Images/33.6Feet/Sorte_12/DJI_0045.JPG,"[22, 43]","[24, 43]",[],"[23, 42]","['Links/Photos_02Aug2018_67', [11, 21]]",[],"['Links/Photos_20AUG2018_33', '[23, 43]']","['Links/Photos_01JUN2018_33', '[23, 43]']","[Latitude=39.6458216667, Longitude=-82.8186658333, BrightnessTotal=0.68272499933, exposureTime=0.00328, xResolution=4000, yResolution=3000, SaturationTotalRed=0.681610541503, SaturationTotalGreen=0.701626863072, SaturationTotalBlue=0.453432534641, time=0.581666666667, GreenIndex=0.0710933333333, Utility=0.7355857889649068]","['0.058912', '0.08136', -1, '0.0857333333333']"
33,"[24, 0]","[39.645712, -82.8141896]",/data/chumley/tmp/Photos_02Aug2018//Center_Path/Images/33.6Feet/Sorte_1/DJI_0002.JPG,"[23, 0]","[25, 0]","[24, 1]",[],"['Links/Photos_02Aug2018_67', [12, 0]]",[],"['Links/Photos_20AUG2018_33', '[24, 0]']","['Links/Photos_01JUN2018_33', '[24, 0]']","[Latitude=39.64570975, Longitude=-82.81440075, BrightnessTotal=0.735380677642, exposureTime=0.001929, xResolution=4000, yResolution=3000, SaturationTotalRed=0.750581262092, SaturationTotalGreen=0.744986024837, SaturationTotalBlue=0.562349939869, time=0.560115740741, GreenIndex=0.0219786666667, Utility=0.34445677013444537]","[-1, -1, -1, -1]"
33,"[24, 1]","[39.645712, -82.8142937]",[],"[23, 1]","[25, 1]","[24, 2]","[24, 0]","['Links/Photos_02Aug2018_67', [12, 0]]",[],"['Links/Photos_20AUG2018_33', '[24, 1]']","['Links/Photos_01JUN2018_33', '[24, 1]']",[Utility=NaN],"['0.051392', -1, -1, '0.0219786666667']"
33,"[24, 2]","[39.645712, -82.8143979]",[],"[23, 2]","[25, 2]","[24, 3]","[24, 1]","['Links/Photos_02Aug2018_67', [12, 1]]",[],"['Links/Photos_20AUG2018_33', '[24, 2]']","['Links/Photos_01JUN2018_33', '[24, 2]']",[Utility=NaN],"['0.0610506666667', -1, '0.0534986666667', -1]"
33,"[24, 3]","[39.645712, -82.8145021]",/data/chumley/tmp/Photos_02Aug2018//Center_Path/Images/33.6Feet/Sorte_1/DJI_0004.JPG,"[23, 3]","[25, 3]","[24, 4]","[24, 2]","['Links/Photos_02Aug2018_67', [12, 1]]",[],"['Links/Photos_20AUG2018_33', '[24, 3]']","['Links/Photos_01JUN2018_33', '[24, 3]']","[Latitude=39.6457139722, Longitude=-82.8145035833, BrightnessTotal=0.696151661207, exposureTime=0.002818, xResolution=4000, yResolution=3000, SaturationTotalRed=0.697625599346, SaturationTotalGreen=0.712691759804, SaturationTotalBlue=0.490461730719, time=0.560196759259, GreenIndex=0.0534986666667, Utility=0.597441016639757]","['0.079104', '0.0689173333333', '0.0605866666667', -1]"
33,"[24, 4]","[39.645712, -82.8146062]",/data/chumley/tmp/Photos_02Aug2018//Center_Path/Images/33.6Feet/Sorte_1/DJI_0005.JPG,"[23, 4]","[25, 4]","[24, 5]","[24, 3]","['Links/Photos_02Aug2018_67', [12, 2]]",[],"['Links/Photos_20AUG2018_33', '[24, 4]']","['Links/Photos_01JUN2018_33', '[24, 4]']","[Latitude=39.6457151667, Longitude=-82.81460525, BrightnessTotal=0.683652878162, exposureTime=0.003298, xResolution=4000, yResolution=3000, SaturationTotalRed=0.67713734085, SaturationTotalGreen=0.700980007843, SaturationTotalBlue=0.504981432353, time=0.560289351852, GreenIndex=0.0605866666667, Utility=0.654371959880097]","['0.071488', '0.0913386666667', '0.081056', '0.0534986666667']"
33,"[24, 5]","[39.645712, -82.8147104]",/data/chumley/tmp/Photos_02Aug2018//Center_Path/Images/33.6Feet/Sorte_1/DJI_0006.JPG,"[23, 5]","[25, 5]","[24, 6]","[24, 4]","['Links/Photos_02Aug2018_67', [12, 2]]",[],"['Links/Photos_20AUG2018_33', '[24, 5]']","['Links/Photos_01JUN2018_33', '[24, 5]']","[Latitude=39.6457150833, Longitude=-82.8147100556, BrightnessTotal=0.654389193775, exposureTime=0.003192, xResolution=4000, yResolution=3000, SaturationTotalRed=0.643667021895, SaturationTotalGreen=0.67301845, SaturationTotalBlue=0.475674041176, time=0.56037037037, GreenIndex=0.081056, Utility=0.8186568395708177]","['0.0860213333333', '0.0859146666667', '0.0778986666667', '0.0605866666667']"
33,"[24, 6]","[39.645712, -82.8148146]",/data/chumley/tmp/Photos_02Aug2018//Center_Path/Images/33.6Feet/Sorte_1/DJI_0007.JPG,"[23, 6]","[25, 6]","[24, 7]","[24, 5]","['Links/Photos_02Aug2018_67', [12, 3]]",[],"['Links/Photos_20AUG2018_33', '[24, 6]']","['Links/Photos_01JUN2018_33', '[24, 6]']","[Latitude=39.6457146667, Longitude=-82.8148134722, BrightnessTotal=0.691448991591, exposureTime=0.003596, xResolution=4000, yResolution=3000, SaturationTotalRed=0.673946743137, SaturationTotalGreen=0.714745338235, SaturationTotalBlue=0.479485199673, time=0.560462962963, GreenIndex=0.0778986666667, Utility=0.7945905397834655]","['0.100794666667', '0.0678133333333', '0.0449973333333', '0.081056']"
33,"[24, 7]","[39.645712, -82.8149187]",/data/chumley/tmp/Photos_02Aug2018//Center_Path/Images/33.6Feet/Sorte_1/DJI_0008.JPG,"[23, 7]","[25, 7]","[24, 8]","[24, 6]","['Links/Photos_02Aug2018_67', [12, 3]]",[],"['Links/Photos_20AUG2018_33', '[24, 7]']","['Links/Photos_01JUN2018_33', '[24, 7]']","[Latitude=39.6457140278, Longitude=-82.8149181944, BrightnessTotal=0.690063252721, exposureTime=0.005637, xResolution=4000, yResolution=3000, SaturationTotalRed=0.658896042157, SaturationTotalGreen=0.716011948693, SaturationTotalBlue=0.50441390915, time=0.560543981481, GreenIndex=0.0449973333333, Utility=0.5282264401768664]","['0.114202666667', '0.0556373333333', '0.0958773333333', '0.0778986666667']"
33,"[24, 8]","[39.645712, -82.8150229]",/data/chumley/tmp/Photos_02Aug2018//Center_Path/Images/33.6Feet/Sorte_1/DJI_0009.JPG,"[23, 8]","[25, 8]","[24, 9]","[24, 7]","['Links/Photos_02Aug2018_67', [12, 4]]",[],"['Links/Photos_20AUG2018_33', '[24, 8]']","['Links/Photos_01JUN2018_33', '[24, 8]']","[Latitude=39.6457141111, Longitude=-82.8150218056, BrightnessTotal=0.646256400903, exposureTime=0.003557, xResolution=4000, yResolution=3000, SaturationTotalRed=0.623698152614, SaturationTotalGreen=0.670461938235, SaturationTotalBlue=0.441932741176, time=0.560636574074, GreenIndex=0.0958773333333, Utility=0.9379713675024615]","['0.092832', '0.0672906666667', '0.091664', '0.0449973333333']"
33,"[24, 9]","[39.645712, -82.8151271]",/data/chumley/tmp/Photos_02Aug2018//Center_Path/Images/33.6Feet/Sorte_1/DJI_0010.JPG,"[23, 9]","[25, 9]","[24, 10]","[24, 8]","['Links/Photos_02Aug2018_67', [12, 4]]",[],"['Links/Photos_20AUG2018_33', '[24, 9]']","['Links/Photos_01JUN2018_33', '[24, 9]']","[Latitude=39.6457107778, Longitude=-82.8151224722, BrightnessTotal=0.662230879911, exposureTime=0.0035, xResolution=4000, yResolution=3000, SaturationTotalRed=0.642592053268, SaturationTotalGreen=0.686201752614, SaturationTotalBlue=0.44822831634, time=0.560717592593, GreenIndex=0.091664, Utility=0.9045616429967205]","['0.084288', '0.0922826666667', '0.0943093333333', '0.0958773333333']"
33,"[24, 10]","[39.645712, -82.8152313]",/data/chumley/tmp/Photos_02Aug2018//Center_Path/Images/33.6Feet/Sorte_1/DJI_0011.JPG,"[23, 10]","[25, 10]","[24, 11]","[24, 9]","['Links/Photos_02Aug2018_67', [12, 5]]",[],"['Links/Photos_20AUG2018_33', '[24, 10]']","['Links/Photos_01JUN2018_33', '[24, 10]']","[Latitude=39.6457128611, Longitude=-82.8152231667, BrightnessTotal=0.67893680672, exposureTime=0.002655, xResolution=4000, yResolution=3000, SaturationTotalRed=0.670946288562, SaturationTotalGreen=0.700654605229, SaturationTotalBlue=0.441270160131, time=0.560810185185, GreenIndex=0.0943093333333, Utility=0.9266624380864938]","['0.108949333333', '0.0964266666667', '0.0856906666667', '0.091664']"
33,"[24, 11]","[39.645712, -82.8153354]",/data/chumley/tmp/Photos_02Aug2018//Center_Path/Images/33.6Feet/Sorte_1/DJI_0012.JPG,"[23, 11]","[25, 11]","[24, 12]","[24, 10]","['Links/Photos_02Aug2018_67', [12, 5]]",[],"['Links/Photos_20AUG2018_33', '[24, 11]']","['Links/Photos_01JUN2018_33', '[24, 11]']","[Latitude=39.6457131944, Longitude=-82.8153278333, BrightnessTotal=0.687299092079, exposureTime=0.003192, xResolution=4000, yResolution=3000, SaturationTotalRed=0.674048472222, SaturationTotalGreen=0.709120564379, SaturationTotalBlue=0.476091064706, time=0.560891203704, GreenIndex=0.0856906666667, Utility=0.8574412953049716]","['0.0893973333333', '0.0906453333333', '0.10904', '0.0943093333333']"
33,"[24, 12]","[39.645712, -82.8154396]",/data/chumley/tmp/Photos_02Aug2018//Center_Path/Images/33.6Feet/Sorte_1/DJI_0013.JPG,"[23, 12]","[25, 12]","[24, 13]","[24, 11]","['Links/Photos_02Aug2018_67', [12, 6]]",[],"['Links/Photos_20AUG2018_33', '[24, 12]']","['Links/Photos_01JUN2018_33', '[24, 12]']","[Latitude=39.6457132222, Longitude=-82.815432, BrightnessTotal=0.659019273867, exposureTime=0.003073, xResolution=4000, yResolution=3000, SaturationTotalRed=0.642555915033, SaturationTotalGreen=0.681217353595, SaturationTotalBlue=0.455994969608, time=0.560983796296, GreenIndex=0.10904, Utility=1.045159110396089]","['0.103872', '0.0870506666667', '0.0916106666667', '0.0856906666667']"
33,"[24, 13]","[39.645712, -82.8155438]",/data/chumley/tmp/Photos_02Aug2018//Center_Path/Images/33.6Feet/Sorte_1/DJI_0014.JPG,"[23, 13]","[25, 13]","[24, 14]","[24, 12]","['Links/Photos_02Aug2018_67', [12, 6]]",[],"['Links/Photos_20AUG2018_33', '[24, 13]']","['Links/Photos_01JUN2018_33', '[24, 13]']","[Latitude=39.6457124167, Longitude=-82.8155403889, BrightnessTotal=0.674053194112, exposureTime=0.003298, xResolution=4000, yResolution=3000, SaturationTotalRed=0.657233316993, SaturationTotalGreen=0.695940588235, SaturationTotalBlue=0.478540812418, time=0.561076388889, GreenIndex=0.0916106666667, Utility=0.9048017262259269]","['0.0970826666667', '0.102901333333', '0.101008', '0.10904']"
33,"[24, 14]","[39.645712, -82.8156479]",/data/chumley/tmp/Photos_02Aug2018//Center_Path/Images/33.6Feet/Sorte_1/DJI_0015.JPG,"[23, 14]","[25, 14]","[24, 15]","[24, 13]","['Links/Photos_02Aug2018_67', [12, 7]]",[],"['Links/Photos_20AUG2018_33', '[24, 14]']","['Links/Photos_01JUN2018_33', '[24, 14]']","[Latitude=39.64571075, Longitude=-82.8156443056, BrightnessTotal=0.666484210066, exposureTime=0.00337, xResolution=4000, yResolution=3000, SaturationTotalRed=0.647612290523, SaturationTotalGreen=0.688951087908, SaturationTotalBlue=0.471851157516, time=0.561157407407, GreenIndex=0.101008, Utility=0.9805078462996356]","['0.098832', '0.093104', '0.110053333333', '0.0916106666667']"
33,"[24, 15]","[39.645712, -82.8157521]",/data/chumley/tmp/Photos_02Aug2018//Center_Path/Images/33.6Feet/Sorte_1/DJI_0016.JPG,"[23, 15]","[25, 15]","[24, 16]","[24, 14]","['Links/Photos_02Aug2018_67', [12, 7]]",[],"['Links/Photos_20AUG2018_33', '[24, 15]']","['Links/Photos_01JUN2018_33', '[24, 15]']","[Latitude=39.6457113056, Longitude=-82.81574775, BrightnessTotal=0.659126234125, exposureTime=0.00309, xResolution=4000, yResolution=3000, SaturationTotalRed=0.643419186275, SaturationTotalGreen=0.681407806863, SaturationTotalBlue=0.451035644118, time=0.56125, GreenIndex=0.110053333333, Utility=1.0532921026123967]","['0.0906186666667', '0.106725333333', '0.0926293333333', '0.101008']"
33,"[24, 16]","[39.645712, -82.8158563]",/data/chumley/tmp/Photos_02Aug2018//Center_Path/Images/33.6Feet/Sorte_1/DJI_0017.JPG,"[23, 16]","[25, 16]","[24, 17]","[24, 15]","['Links/Photos_02Aug2018_67', [12, 8]]",[],"['Links/Photos_20AUG2018_33', '[24, 16]']","['Links/Photos_01JUN2018_33', '[24, 16]']","[Latitude=39.6457140833, Longitude=-82.81585175, BrightnessTotal=0.679983703508, exposureTime=0.003407, xResolution=4000, yResolution=3000, SaturationTotalRed=0.664680086275, SaturationTotalGreen=0.701540184967, SaturationTotalBlue=0.482373348366, time=0.561331018519, GreenIndex=0.0926293333333, Utility=0.9132895359761295]","['0.0767946666667', '0.110549333333', '0.100613333333', '0.110053333333']"
33,"[24, 17]","[39.645712, -82.8159604]",/data/chumley/tmp/Photos_02Aug2018//Center_Path/Images/33.6Feet/Sorte_1/DJI_0018.JPG,"[23, 17]","[25, 17]","[24, 18]","[24, 16]","['Links/Photos_02Aug2018_67', [12, 8]]",[],"['Links/Photos_20AUG2018_33', '[24, 17]']","['Links/Photos_01JUN2018_33', '[24, 17]']","[Latitude=39.6457133889, Longitude=-82.8159583611, BrightnessTotal=0.668894385043, exposureTime=0.002959, xResolution=4000, yResolution=3000, SaturationTotalRed=0.656683169935, SaturationTotalGreen=0.690512552288, SaturationTotalBlue=0.454043206209, time=0.561423611111, GreenIndex=0.100613333333, Utility=0.9772694995493197]","['0.10192', '0.110544', '0.0804746666667', '0.0926293333333']"
33,"[24, 18]","[39.645712, -82.8160646]",/data/chumley/tmp/Photos_02Aug2018//Center_Path/Images/33.6Feet/Sorte_1/DJI_0019.JPG,"[23, 18]","[25, 18]","[24, 19]","[24, 17]","['Links/Photos_02Aug2018_67', [12, 9]]",[],"['Links/Photos_20AUG2018_33', '[24, 18]']","['Links/Photos_01JUN2018_33', '[24, 18]']","[Latitude=39.6457118611, Longitude=-82.8160617222, BrightnessTotal=0.683445467269, exposureTime=0.003245, xResolution=4000, yResolution=3000, SaturationTotalRed=0.671573404575, SaturationTotalGreen=0.704268584641, SaturationTotalBlue=0.480074679739, time=0.561516203704, GreenIndex=0.0804746666667, Utility=0.8149845802702995]","['0.0828373333333', '0.123626666667', '0.104832', '0.100613333333']"
33,"[24, 19]","[39.645712, -82.8161688]",/data/chumley/tmp/Photos_02Aug2018//Center_Path/Images/33.6Feet/Sorte_1/DJI_0020.JPG,"[23, 19]","[25, 19]","[24, 20]","[24, 18]","['Links/Photos_02Aug2018_67', [12, 9]]",[],"['Links/Photos_20AUG2018_33', '[24, 19]']","['Links/Photos_01JUN2018_33', '[24, 19]']","[Latitude=39.6457126667, Longitude=-82.8161659167, BrightnessTotal=0.657968322403, exposureTime=0.003158, xResolution=4000, yResolution=3000, SaturationTotalRed=0.644375872222, SaturationTotalGreen=0.679236345098, SaturationTotalBlue=0.454601940523, time=0.561597222222, GreenIndex=0.104832, Utility=1.0109487828389634]","['0.092784', '0.10448', '0.0955466666667', '0.0804746666667']"
