33,21,"[39.64384386111111, -82.81559358333332]",/home/boubin/Images/Photos_20AUG2018/South_Path/Images/134.6Feet/Sorte_1/DJI_0005.JPG,27,13,35,40,[],[],[],[],"[Latitude=39.64384386111111, Longitude=-82.81559358333332, BrightnessTotal=0.745227911181742, exposureTime=0.002396, xResolution=4000, yResolution=3000, SaturationTotalRed=0.7839652124183006, SaturationTotalGreen=0.7535910767973857, SaturationTotalBlue=0.4669539434640523, time=0.5086458333333334, GreenIndex=65.38379733333333, LAI=0.0007893333333333333, Utility=529.5980940132218]"
33,22,"[39.64341638888889, -82.81809113888889]",/home/boubin/Images/Photos_20AUG2018/South_Path/Images/134.6Feet/Sorte_1/DJI_0014.JPG,4,43,34,37,[],[],[],[],"[Latitude=39.64341638888889, Longitude=-82.81809113888889, BrightnessTotal=0.7262570684913159, exposureTime=0.002197, xResolution=4000, yResolution=3000, SaturationTotalRed=0.7643744062091503, SaturationTotalGreen=0.7357547630718955, SaturationTotalBlue=0.4300846545751634, time=0.5100810185185185, GreenIndex=70.67933333333333, LAI=0.0006186666666666667, Utility=572.4756331821237]"
33,23,"[39.64341369444445, -82.8143365]",/home/boubin/Images/Photos_20AUG2018/South_Path/Images/134.6Feet/Sorte_1/DJI_0023.JPG,42,[],31,16,[],[],[],[],"[Latitude=39.64341369444445, Longitude=-82.8143365, BrightnessTotal=0.7324026677257043, exposureTime=0.001982, xResolution=4000, yResolution=3000, SaturationTotalRed=0.7723688843137255, SaturationTotalGreen=0.737284066993464, SaturationTotalBlue=0.5003684071895425, time=0.5116319444444445, GreenIndex=51.49761066666667, LAI=0.00024, Utility=417.1585850780521]"
33,24,"[39.64256019444444, -82.81809330555555]",/home/boubin/Images/Photos_20AUG2018/South_Path/Images/134.6Feet/Sorte_1/DJI_0036.JPG,30,19,37,[],[],[],[],[],"[Latitude=39.64256019444444, Longitude=-82.81809330555555, BrightnessTotal=0.7347751082649643, exposureTime=0.002475, xResolution=4000, yResolution=3000, SaturationTotalRed=0.7701311571895425, SaturationTotalGreen=0.7431913836601307, SaturationTotalBlue=0.4742560098039216, time=0.5139583333333333, GreenIndex=61.75592, LAI=0.000736, Utility=500.2213177101925]"
33,25,"[39.64384308333333, -82.81725952777778]",/home/boubin/Images/Photos_20AUG2018/South_Path/Images/134.6Feet/Sorte_1/DJI_0009.JPG,1,20,[],8,[],[],[],[],"[Latitude=39.64384308333333, Longitude=-82.81725952777778, BrightnessTotal=0.7162849712720742, exposureTime=0.002557, xResolution=4000, yResolution=3000, SaturationTotalRed=0.7462433428104576, SaturationTotalGreen=0.7266698653594771, SaturationTotalBlue=0.45332703300653593, time=0.5093287037037038, GreenIndex=64.74428266666666, LAI=0.0009973333333333334, Utility=524.4183901841909]"
33,26,"[39.64298430555556, -82.81767644444444]",/home/boubin/Images/Photos_20AUG2018/South_Path/Images/134.6Feet/Sorte_1/DJI_0032.JPG,37,15,43,19,[],[],[],[],"[Latitude=39.64298430555556, Longitude=-82.81767644444444, BrightnessTotal=0.7126947167090432, exposureTime=0.002655, xResolution=4000, yResolution=3000, SaturationTotalRed=0.7357376509803921, SaturationTotalGreen=0.7250302379084967, SaturationTotalBlue=0.4576298107843137, time=0.5133217592592593, GreenIndex=65.493088, LAI=0.011082666666666666, Utility=530.4807939001183]"
33,27,"[39.64384255555556, -82.81600694444444]",/home/boubin/Images/Photos_20AUG2018/South_Path/Images/134.6Feet/Sorte_1/DJI_0006.JPG,5,21,[],10,[],[],[],[],"[Latitude=39.64384255555556, Longitude=-82.81600694444444, BrightnessTotal=0.7220212365525452, exposureTime=0.002357, xResolution=4000, yResolution=3000, SaturationTotalRed=0.7630969578431372, SaturationTotalGreen=0.7294807735294118, SaturationTotalBlue=0.44168823006535946, time=0.5088194444444445, GreenIndex=64.85865066666666, LAI=0.00013866666666666666, Utility=525.3447336635536]"
33,28,"[39.64255525, -82.814756]",/home/boubin/Images/Photos_20AUG2018/South_Path/Images/134.6Feet/Sorte_1/DJI_0044.JPG,36,9,32,[],[],[],[],[],"[Latitude=39.64255525, Longitude=-82.814756, BrightnessTotal=0.7480711302576276, exposureTime=0.003024, xResolution=4000, yResolution=3000, SaturationTotalRed=0.776334985620915, SaturationTotalGreen=0.7568349310457516, SaturationTotalBlue=0.5223883297385621, time=0.5153819444444444, GreenIndex=54.837541333333334, LAI=0.00042133333333333335, Utility=444.20270013021553]"
33,29,"[39.642557777777775, -82.81600675]",/home/boubin/Images/Photos_20AUG2018/South_Path/Images/134.6Feet/Sorte_1/DJI_0041.JPG,38,36,39,[],[],[],[],[],"[Latitude=39.642557777777775, Longitude=-82.81600675, BrightnessTotal=0.7406932593965355, exposureTime=0.002307, xResolution=4000, yResolution=3000, SaturationTotalRed=0.7813821428104575, SaturationTotalGreen=0.749221106862745, SaturationTotalBlue=0.4472368967320261, time=0.5148379629629629, GreenIndex=68.89661333333333, LAI=0.0009173333333333334, Utility=558.0406193846046]"
33,30,"[39.64255977777778, -82.818511]",/home/boubin/Images/Photos_20AUG2018/South_Path/Images/134.6Feet/Sorte_1/DJI_0035.JPG,[],24,6,[],[],[],[],[],"[Latitude=39.64255977777778, Longitude=-82.818511, BrightnessTotal=0.7177533148366423, exposureTime=0.002319, xResolution=4000, yResolution=3000, SaturationTotalRed=0.7566255120915033, SaturationTotalGreen=0.7254326620915033, SaturationTotalBlue=0.44657370326797385, time=0.5137847222222223, GreenIndex=63.17240533333333, LAI=0.0007946666666666667, Utility=511.6899719085899]"
