33,35,"[39.645126833333336, -82.81808736111111]",/home/boubin/Images/Photos_20AUG2018/Center_Path/Images/134.6Feet/Sorte_1/DJI_0103.JPG,126,52,79,36,[],[],[],[],"[Latitude=39.645126833333336, Longitude=-82.81808736111111, BrightnessTotal=0.6797999849411573, exposureTime=0.002383, xResolution=4000, yResolution=3000, SaturationTotalRed=0.6995777784313726, SaturationTotalGreen=0.6933537535947712, SaturationTotalBlue=0.4199000166666667, time=0.6295833333333334, GreenIndex=68.14175466666667, LAI=0.004762666666666667, Utility=551.9070059231053]"
33,36,"[39.64480897222222, -82.81798452777777]",/home/boubin/Images/Photos_20AUG2018/Center_Path/Images/134.6Feet/Sorte_1/DJI_0019.JPG,111,114,35,132,[],[],[],[],"[Latitude=39.64480897222222, Longitude=-82.81798452777777, BrightnessTotal=0.641761993501808, exposureTime=0.001847, xResolution=4000, yResolution=3000, SaturationTotalRed=0.6848263735294118, SaturationTotalGreen=0.6482853539215687, SaturationTotalBlue=0.35195431928104576, time=0.6149189814814815, GreenIndex=66.33701333333333, LAI=0.002677333333333333, Utility=537.29413203021]"
33,37,"[39.644274805555554, -82.81850730555556]",/home/boubin/Images/Photos_20AUG2018/Center_Path/Images/134.6Feet/Sorte_1/DJI_0122.JPG,[],125,50,[],[],[],[],[],"[Latitude=39.644274805555554, Longitude=-82.81850730555556, BrightnessTotal=0.6574035248483007, exposureTime=0.002422, xResolution=4000, yResolution=3000, SaturationTotalRed=0.6806689875816994, SaturationTotalGreen=0.6691084718954248, SaturationTotalBlue=0.4050539464052288, time=0.6328819444444445, GreenIndex=64.43195733333333, LAI=0.006037333333333333, Utility=521.8666132504037]"
33,38,"[39.64458925, -82.81715811111111]",/home/boubin/Images/Photos_20AUG2018/Center_Path/Images/134.6Feet/Sorte_1/DJI_0030.JPG,43,44,128,88,[],[],[],[],"[Latitude=39.64458925, Longitude=-82.81715811111111, BrightnessTotal=0.6362833567498677, exposureTime=0.002138, xResolution=4000, yResolution=3000, SaturationTotalRed=0.6609504973856208, SaturationTotalGreen=0.6475482104575164, SaturationTotalBlue=0.380114318627451, time=0.6161342592592592, GreenIndex=64.83599466666666, LAI=0.021477333333333334, Utility=525.1398335593377]"
33,39,"[39.645128944444444, -82.81684008333333]",/home/boubin/Images/Photos_20AUG2018/Center_Path/Images/134.6Feet/Sorte_1/DJI_0106.JPG,25,20,12,61,[],[],[],[],"[Latitude=39.645128944444444, Longitude=-82.81684008333333, BrightnessTotal=0.6343037802503393, exposureTime=0.002047, xResolution=4000, yResolution=3000, SaturationTotalRed=0.6703396349673203, SaturationTotalGreen=0.6423844633986928, SaturationTotalBlue=0.36177944901960785, time=0.6301041666666667, GreenIndex=64.49987733333333, LAI=0.009088, Utility=522.4158110517257]"
33,40,"[39.64459163888889, -82.81778244444445]",/home/boubin/Images/Photos_20AUG2018/Center_Path/Images/134.6Feet/Sorte_1/DJI_0027.JPG,132,110,114,15,[],[],[],[],"[Latitude=39.64459163888889, Longitude=-82.81778244444445, BrightnessTotal=0.6495759280356156, exposureTime=0.00207, xResolution=4000, yResolution=3000, SaturationTotalRed=0.6738831807189543, SaturationTotalGreen=0.6616145640522876, SaturationTotalBlue=0.3841001777777778, time=0.6158217592592593, GreenIndex=67.70870933333333, LAI=0.018576, Utility=548.4013054563142]"
33,41,"[39.644380749999996, -82.81611105555555]",/home/boubin/Images/Photos_20AUG2018/Center_Path/Images/134.6Feet/Sorte_1/DJI_0054.JPG,60,75,83,95,[],[],[],[],"[Latitude=39.644380749999996, Longitude=-82.81611105555555, BrightnessTotal=0.6475245873025427, exposureTime=0.002209, xResolution=4000, yResolution=3000, SaturationTotalRed=0.6678822075163399, SaturationTotalGreen=0.6600984562091503, SaturationTotalBlue=0.3966147114379085, time=0.6187731481481481, GreenIndex=65.20230933333333, LAI=0.016666666666666666, Utility=528.1060812915582]"
33,42,"[39.64480291666666, -82.81486872222222]",/home/boubin/Images/Photos_20AUG2018/Center_Path/Images/134.6Feet/Sorte_1/DJI_0004.JPG,59,85,18,82,[],[],[],[],"[Latitude=39.64480291666666, Longitude=-82.81486872222222, BrightnessTotal=0.6507848414794203, exposureTime=0.002713, xResolution=4000, yResolution=3000, SaturationTotalRed=0.664500362745098, SaturationTotalGreen=0.6633226683006536, SaturationTotalBlue=0.43836045686274505, time=0.6132523148148148, GreenIndex=57.065168, LAI=0.029509333333333332, Utility=462.2196072203728]"
33,43,"[39.644590111111114, -82.8173653611111]",/home/boubin/Images/Photos_20AUG2018/Center_Path/Images/134.6Feet/Sorte_1/DJI_0029.JPG,110,38,30,94,[],[],[],[],"[Latitude=39.644590111111114, Longitude=-82.8173653611111, BrightnessTotal=0.6499315871188076, exposureTime=0.002435, xResolution=4000, yResolution=3000, SaturationTotalRed=0.6685959924836601, SaturationTotalGreen=0.6626236774509804, SaturationTotalBlue=0.4073161395424837, time=0.6160300925925926, GreenIndex=63.61572266666667, LAI=0.022197333333333333, Utility=515.2598412581833]"
33,44,"[39.644589833333335, -82.81694869444443]",/home/boubin/Images/Photos_20AUG2018/Center_Path/Images/134.6Feet/Sorte_1/DJI_0031.JPG,38,70,61,76,[],[],[],[],"[Latitude=39.644589833333335, Longitude=-82.81694869444443, BrightnessTotal=0.6496489466840478, exposureTime=0.002488, xResolution=4000, yResolution=3000, SaturationTotalRed=0.661620070261438, SaturationTotalGreen=0.6639793696078431, SaturationTotalBlue=0.41846954673202613, time=0.6162384259259259, GreenIndex=63.22867733333333, LAI=0.03949866666666667, Utility=512.1258751468944]"
33,45,"[39.64416336111111, -82.81757125]",/home/boubin/Images/Photos_20AUG2018/Center_Path/Images/134.6Feet/Sorte_1/DJI_0072.JPG,48,124,87,[],[],[],[],[],"[Latitude=39.64416336111111, Longitude=-82.81757125, BrightnessTotal=0.6363495045287512, exposureTime=0.002357, xResolution=4000, yResolution=3000, SaturationTotalRed=0.6608291545751634, SaturationTotalGreen=0.6470361003267974, SaturationTotalBlue=0.3911907993464052, time=0.6208680555555556, GreenIndex=61.775456, LAI=0.019488, Utility=500.357463509771]"
33,46,"[39.64555191666667, -82.81642177777778]",/home/boubin/Images/Photos_20AUG2018/Center_Path/Images/134.6Feet/Sorte_1/DJI_0096.JPG,12,81,[],20,[],[],[],[],"[Latitude=39.64555191666667, Longitude=-82.81642177777778, BrightnessTotal=0.6463436198276669, exposureTime=0.005311, xResolution=4000, yResolution=3000, SaturationTotalRed=0.647223839869281, SaturationTotalGreen=0.6634605052287582, SaturationTotalBlue=0.4311615235294118, time=0.6284027777777778, GreenIndex=63.364016, LAI=0.012176, Utility=513.2196665681988]"
33,47,"[39.64416358333333, -82.81485636111111]",/home/boubin/Images/Photos_20AUG2018/Center_Path/Images/134.6Feet/Sorte_1/DJI_0085.JPG,56,112,91,[],[],[],[],[],"[Latitude=39.64416358333333, Longitude=-82.81485636111111, BrightnessTotal=0.6551863617623873, exposureTime=0.002332, xResolution=4000, yResolution=3000, SaturationTotalRed=0.6755877447712418, SaturationTotalGreen=0.6679193434640524, SaturationTotalBlue=0.40230785163398697, time=0.6223611111111111, GreenIndex=65.843008, LAI=0.018970666666666667, Utility=533.2937016340318]"
33,48,"[39.644162916666666, -82.81778119444444]",/home/boubin/Images/Photos_20AUG2018/Center_Path/Images/134.6Feet/Sorte_1/DJI_0071.JPG,17,45,15,[],[],[],[],[],"[Latitude=39.644162916666666, Longitude=-82.81778119444444, BrightnessTotal=0.6358266209731598, exposureTime=0.002221, xResolution=4000, yResolution=3000, SaturationTotalRed=0.6583331532679738, SaturationTotalGreen=0.6479494810457516, SaturationTotalBlue=0.37801835098039216, time=0.6207638888888889, GreenIndex=66.23379733333333, LAI=0.02312, Utility=536.4572780275607]"
33,49,"[39.64427108333333, -82.81683724999999]",/home/boubin/Images/Photos_20AUG2018/Center_Path/Images/134.6Feet/Sorte_1/DJI_0126.JPG,63,98,70,[],[],[],[],[],"[Latitude=39.64427108333333, Longitude=-82.81683724999999, BrightnessTotal=0.6540741294130341, exposureTime=0.002092, xResolution=4000, yResolution=3000, SaturationTotalRed=0.6854858075163398, SaturationTotalGreen=0.6647144078431373, SaturationTotalBlue=0.36890581895424834, time=0.6336111111111111, GreenIndex=70.21673066666666, LAI=0.005738666666666667, Utility=568.7063949219998]"
33,50,"[39.64459211111111, -82.81839569444445]",/home/boubin/Images/Photos_20AUG2018/Center_Path/Images/134.6Feet/Sorte_1/DJI_0024.JPG,64,90,29,78,[],[],[],[],"[Latitude=39.64459211111111, Longitude=-82.81839569444445, BrightnessTotal=0.6554500204123105, exposureTime=0.002699, xResolution=4000, yResolution=3000, SaturationTotalRed=0.6666957078431373, SaturationTotalGreen=0.6701516199346406, SaturationTotalBlue=0.42294449640522874, time=0.6155092592592593, GreenIndex=63.93042666666667, LAI=0.030202666666666666, Utility=517.8084422944687]"
