height,grid position,latlon,pic,north neighbor,south neighbor,east neighbor,west neighbor,up neighbor,down neighbor,future neighbor,past neighbor,"[corn=1, Utility=NaN]","[-1, -1, -1, -1]"
33,"[46, 10]","[39.6433591, -82.8152313]",/data/chumley/tmp/Photos_01JUN2018//South_Path/Images/33.6Feet/Sorte_4/DJI_0013.JPG,"[45, 10]","[47, 10]","[46, 11]","[46, 9]","['Links/Photos_01JUN2018_67', [23, 5]]",[],"['Links/Photos_02Aug2018_33', '[46, 10]']",[],"[Latitude=39.6433583889, Longitude=-82.81523125, BrightnessTotal=0.97822288329, exposureTime=0.00674, xResolution=640, yResolution=480, SaturationTotalRed=0.987720001021, SaturationTotalGreen=0.9793292356, SaturationTotalBlue=0.932062640421, time=0.531967592593, corn=1, Utility=0.6976352627681702]","['0.7040105514657448', '0.6935068627897872', '0.6975750275920425', '0.6991119021505957']"
33,"[46, 11]","[39.6433591, -82.8153354]",/data/chumley/tmp/Photos_01JUN2018//South_Path/Images/33.6Feet/Sorte_4/DJI_0014.JPG,"[45, 11]","[47, 11]","[46, 12]","[46, 10]","['Links/Photos_01JUN2018_67', [23, 5]]",[],"['Links/Photos_02Aug2018_33', '[46, 11]']",[],"[Latitude=39.6433587222, Longitude=-82.8153367778, BrightnessTotal=0.977915719155, exposureTime=0.006596, xResolution=640, yResolution=480, SaturationTotalRed=0.987167828329, SaturationTotalGreen=0.97885583895, SaturationTotalBlue=0.934446027369, time=0.532060185185, corn=1, Utility=0.6975750275920425]","['0.7050398642851489', '0.6918104211334043', '0.6978384530314894', '0.6976352627681702']"
33,"[46, 12]","[39.6433591, -82.8154396]",/data/chumley/tmp/Photos_01JUN2018//South_Path/Images/33.6Feet/Sorte_4/DJI_0015.JPG,"[45, 12]","[47, 12]","[46, 13]","[46, 11]","['Links/Photos_01JUN2018_67', [23, 6]]",[],"['Links/Photos_02Aug2018_33', '[46, 12]']",[],"[Latitude=39.6433606389, Longitude=-82.8154390833, BrightnessTotal=0.979042797829, exposureTime=0.006704, xResolution=640, yResolution=480, SaturationTotalRed=0.987312040441, SaturationTotalGreen=0.980129531761, SaturationTotalBlue=0.937689236111, time=0.532152777778, corn=1, Utility=0.6978384530314894]","['0.7056956900288084', '0.6927700743321702', '0.6959696192081277', '0.6975750275920425']"
33,"[46, 13]","[39.6433591, -82.8155438]",/data/chumley/tmp/Photos_01JUN2018//South_Path/Images/33.6Feet/Sorte_4/DJI_0016.JPG,"[45, 13]","[47, 13]","[46, 14]","[46, 12]","['Links/Photos_01JUN2018_67', [23, 6]]",[],"['Links/Photos_02Aug2018_33', '[46, 13]']",[],"[Latitude=39.6433581111, Longitude=-82.815542, BrightnessTotal=0.972691361378, exposureTime=0.006214, xResolution=640, yResolution=480, SaturationTotalRed=0.962086754493, SaturationTotalGreen=0.979478426266, SaturationTotalBlue=0.940322712418, time=0.532233796296, corn=1, Utility=0.6959696192081277]","['0.7039891484644255', '0.6930890719391063', '0.6967429352988936', '0.6978384530314894']"
33,"[46, 14]","[39.6433591, -82.8156479]",/data/chumley/tmp/Photos_01JUN2018//South_Path/Images/33.6Feet/Sorte_4/DJI_0017.JPG,"[45, 14]","[47, 14]","[46, 15]","[46, 13]","['Links/Photos_01JUN2018_67', [23, 7]]",[],"['Links/Photos_02Aug2018_33', '[46, 14]']",[],"[Latitude=39.6433593333, Longitude=-82.8156458611, BrightnessTotal=0.9759662123, exposureTime=0.006048, xResolution=640, yResolution=480, SaturationTotalRed=0.967854051777, SaturationTotalGreen=0.982029884089, SaturationTotalBlue=0.942204184538, time=0.532326388889, corn=1, Utility=0.6967429352988936]","['0.7058581240668937', '0.6928343801334468', '0.6950764070761275', '0.6959696192081277']"
33,"[46, 15]","[39.6433591, -82.8157521]",/data/chumley/tmp/Photos_01JUN2018//South_Path/Images/33.6Feet/Sorte_4/DJI_0018.JPG,"[45, 15]","[47, 15]","[46, 16]","[46, 14]","['Links/Photos_01JUN2018_67', [23, 7]]",[],"['Links/Photos_02Aug2018_33', '[46, 15]']",[],"[Latitude=39.6433588056, Longitude=-82.8157513889, BrightnessTotal=0.970367132807, exposureTime=0.004818, xResolution=640, yResolution=480, SaturationTotalRed=0.981932559743, SaturationTotalGreen=0.971290632659, SaturationTotalBlue=0.918350605086, time=0.532418981481, corn=1, Utility=0.6950764070761275]","['0.7057732380684679', '0.6929279458374467', '0.6981170369318724', '0.6967429352988936']"
33,"[46, 16]","[39.6433591, -82.8158563]",/data/chumley/tmp/Photos_01JUN2018//South_Path/Images/33.6Feet/Sorte_4/DJI_0019.JPG,"[45, 16]","[47, 16]","[46, 17]","[46, 15]","['Links/Photos_01JUN2018_67', [23, 8]]",[],"['Links/Photos_02Aug2018_33', '[46, 16]']",[],"[Latitude=39.6433581667, Longitude=-82.8158534444, BrightnessTotal=0.981194981247, exposureTime=0.005761, xResolution=640, yResolution=480, SaturationTotalRed=0.988597949857, SaturationTotalGreen=0.982443448734, SaturationTotalBlue=0.941355507047, time=0.532511574074, corn=1, Utility=0.6981170369318724]","['0.7053240492934042', '0.6921036664514892', '0.6974254694725107', '0.6950764070761275']"
33,"[46, 17]","[39.6433591, -82.8159604]",/data/chumley/tmp/Photos_01JUN2018//South_Path/Images/33.6Feet/Sorte_4/DJI_0020.JPG,"[45, 17]","[47, 17]","[46, 18]","[46, 16]","['Links/Photos_01JUN2018_67', [23, 8]]",[],"['Links/Photos_02Aug2018_33', '[46, 17]']",[],"[Latitude=39.6433583056, Longitude=-82.8159589722, BrightnessTotal=0.979062732832, exposureTime=0.006668, xResolution=640, yResolution=480, SaturationTotalRed=0.969975541258, SaturationTotalGreen=0.985103821998, SaturationTotalBlue=0.949082822712, time=0.532592592593, corn=1, Utility=0.6974254694725107]","['0.7058087628138723', '0.6937707685613618', '0.6960783916161701', '0.6981170369318724']"
33,"[46, 18]","[39.6433591, -82.8160646]",/data/chumley/tmp/Photos_01JUN2018//South_Path/Images/33.6Feet/Sorte_4/DJI_0021.JPG,"[45, 18]","[47, 18]","[46, 19]","[46, 17]","['Links/Photos_01JUN2018_67', [23, 9]]",[],"['Links/Photos_02Aug2018_33', '[46, 18]']",[],"[Latitude=39.6433587778, Longitude=-82.8160643333, BrightnessTotal=0.974073291742, exposureTime=0.005668, xResolution=640, yResolution=480, SaturationTotalRed=0.984387650633, SaturationTotalGreen=0.974670611213, SaturationTotalBlue=0.930267769608, time=0.532685185185, corn=1, Utility=0.6960783916161701]","['0.7060082460179574', '0.6941968497553191', '0.698067764530298', '0.6974254694725107']"
33,"[46, 19]","[39.6433591, -82.8161688]",/data/chumley/tmp/Photos_01JUN2018//South_Path/Images/33.6Feet/Sorte_4/DJI_0022.JPG,"[45, 19]","[47, 19]","[46, 20]","[46, 18]","['Links/Photos_01JUN2018_67', [23, 9]]",[],"['Links/Photos_02Aug2018_33', '[46, 19]']",[],"[Latitude=39.6433595833, Longitude=-82.8161671111, BrightnessTotal=0.981724687896, exposureTime=0.006181, xResolution=640, yResolution=480, SaturationTotalRed=0.989307776757, SaturationTotalGreen=0.982819240196, SaturationTotalBlue=0.942846941381, time=0.532777777778, corn=1, Utility=0.698067764530298]","['0.7045428512834042', '0.6932133920164255', '0.6954872972548937', '0.6960783916161701']"
33,"[46, 20]","[39.6433591, -82.8162729]",/data/chumley/tmp/Photos_01JUN2018//South_Path/Images/33.6Feet/Sorte_4/DJI_0023.JPG,"[45, 20]","[47, 20]","[46, 21]","[46, 19]","['Links/Photos_01JUN2018_67', [23, 10]]",[],"['Links/Photos_02Aug2018_33', '[46, 20]']",[],"[Latitude=39.6433591389, Longitude=-82.8162715278, BrightnessTotal=0.97256071382, exposureTime=0.005637, xResolution=640, yResolution=480, SaturationTotalRed=0.983015497345, SaturationTotalGreen=0.973232906965, SaturationTotalBlue=0.92742834712, time=0.53287037037, corn=1, Utility=0.6954872972548937]","['0.7063448143702977', '0.6936518781209787', '0.6973740003115318', '0.698067764530298']"
33,"[46, 21]","[39.6433591, -82.8163771]",/data/chumley/tmp/Photos_01JUN2018//South_Path/Images/33.6Feet/Sorte_4/DJI_0024.JPG,"[45, 21]","[47, 21]","[46, 22]","[46, 20]","['Links/Photos_01JUN2018_67', [23, 10]]",[],"['Links/Photos_02Aug2018_33', '[46, 21]']",[],"[Latitude=39.6433598333, Longitude=-82.8163763889, BrightnessTotal=0.979588974323, exposureTime=0.006214, xResolution=640, yResolution=480, SaturationTotalRed=0.987802440768, SaturationTotalGreen=0.980506306168, SaturationTotalBlue=0.940241115196, time=0.532951388889, corn=1, Utility=0.6973740003115318]","['0.7047009889221701', '0.692855478994553', '0.6963151524777447', '0.6954872972548937']"
33,"[46, 22]","[39.6433591, -82.8164813]",/data/chumley/tmp/Photos_01JUN2018//South_Path/Images/33.6Feet/Sorte_4/DJI_0025.JPG,"[45, 22]","[47, 22]","[46, 23]","[46, 21]","['Links/Photos_01JUN2018_67', [23, 11]]",[],"['Links/Photos_02Aug2018_33', '[46, 22]']",[],"[Latitude=39.6433587778, Longitude=-82.8164808611, BrightnessTotal=0.976105645772, exposureTime=0.006048, xResolution=640, yResolution=480, SaturationTotalRed=0.986760825163, SaturationTotalGreen=0.976549453636, SaturationTotalBlue=0.932658496732, time=0.533043981481, corn=1, Utility=0.6963151524777447]","['0.7057732005849362', '0.6945010226689363', '0.6964161155018724', '0.6973740003115318']"
33,"[46, 23]","[39.6433591, -82.8165855]",/data/chumley/tmp/Photos_01JUN2018//South_Path/Images/33.6Feet/Sorte_4/DJI_0026.JPG,"[45, 23]","[47, 23]","[46, 24]","[46, 22]","['Links/Photos_01JUN2018_67', [23, 11]]",[],"['Links/Photos_02Aug2018_33', '[46, 23]']",[],"[Latitude=39.6433596389, Longitude=-82.8165856389, BrightnessTotal=0.976840378609, exposureTime=0.005919, xResolution=640, yResolution=480, SaturationTotalRed=0.988275735294, SaturationTotalGreen=0.977080652574, SaturationTotalBlue=0.932632672079, time=0.533136574074, corn=1, Utility=0.6964161155018724]","['0.7070680047737447', '0.6936774445298298', '0.6953587187815745', '0.6963151524777447']"
33,"[46, 24]","[39.6433591, -82.8166896]",/data/chumley/tmp/Photos_01JUN2018//South_Path/Images/33.6Feet/Sorte_4/DJI_0027.JPG,"[45, 24]","[47, 24]","[46, 25]","[46, 23]","['Links/Photos_01JUN2018_67', [23, 12]]",[],"['Links/Photos_02Aug2018_33', '[46, 24]']",[],"[Latitude=39.6433592778, Longitude=-82.8166894444, BrightnessTotal=0.973289571578, exposureTime=0.005031, xResolution=640, yResolution=480, SaturationTotalRed=0.984722732843, SaturationTotalGreen=0.973729090074, SaturationTotalBlue=0.926961205576, time=0.533217592593, corn=1, Utility=0.6953587187815745]","['0.7057637188810638', '0.693012949087915', '0.6954587838127659', '0.6964161155018724']"
33,"[46, 25]","[39.6433591, -82.8167938]",/data/chumley/tmp/Photos_01JUN2018//South_Path/Images/33.6Feet/Sorte_4/DJI_0028.JPG,"[45, 25]","[47, 25]","[46, 26]","[46, 24]","['Links/Photos_01JUN2018_67', [23, 12]]",[],"['Links/Photos_02Aug2018_33', '[46, 25]']",[],"[Latitude=39.6433590833, Longitude=-82.8167933056, BrightnessTotal=0.974085225264, exposureTime=0.004923, xResolution=640, yResolution=480, SaturationTotalRed=0.984142769608, SaturationTotalGreen=0.974976485907, SaturationTotalBlue=0.928110191993, time=0.533310185185, corn=1, Utility=0.6954587838127659]","['0.7058296525823831', '0.6950505739321702', '0.6946459809911915', '0.6953587187815745']"
33,"[46, 26]","[39.6433591, -82.816898]",/data/chumley/tmp/Photos_01JUN2018//South_Path/Images/33.6Feet/Sorte_4/DJI_0029.JPG,"[45, 26]","[47, 26]","[46, 27]","[46, 25]","['Links/Photos_01JUN2018_67', [23, 13]]",[],"['Links/Photos_02Aug2018_33', '[46, 26]']",[],"[Latitude=39.64335975, Longitude=-82.8168963889, BrightnessTotal=0.96721905562, exposureTime=0.003352, xResolution=640, yResolution=480, SaturationTotalRed=0.984405598958, SaturationTotalGreen=0.963554815155, SaturationTotalBlue=0.94261852788, time=0.533402777778, corn=1, Utility=0.6946459809911915]","['0.7027062429851489', '0.6932256918222554', '0.6962444797016595', '0.6954587838127659']"
33,"[46, 27]","[39.6433591, -82.8170021]",/data/chumley/tmp/Photos_01JUN2018//South_Path/Images/33.6Feet/Sorte_4/DJI_0030.JPG,"[45, 27]","[47, 27]","[46, 28]","[46, 26]","['Links/Photos_01JUN2018_67', [23, 13]]",[],"['Links/Photos_02Aug2018_33', '[46, 27]']",[],"[Latitude=39.6433587222, Longitude=-82.8170019444, BrightnessTotal=0.974852802334, exposureTime=0.005546, xResolution=640, yResolution=480, SaturationTotalRed=0.987740744996, SaturationTotalGreen=0.973099673203, SaturationTotalBlue=0.946253855188, time=0.53349537037, corn=1, Utility=0.6962444797016595]","['0.7051267197893192', '0.6958527368940426', '0.6955892126565957', '0.6946459809911915']"
33,"[46, 28]","[39.6433591, -82.8171063]",/data/chumley/tmp/Photos_01JUN2018//South_Path/Images/33.6Feet/Sorte_4/DJI_0031.JPG,"[45, 28]","[47, 28]","[46, 29]","[46, 27]","['Links/Photos_01JUN2018_67', [23, 14]]",[],"['Links/Photos_02Aug2018_33', '[46, 28]']",[],"[Latitude=39.6433594722, Longitude=-82.8171058056, BrightnessTotal=0.973946155973, exposureTime=0.007077, xResolution=640, yResolution=480, SaturationTotalRed=0.970987528084, SaturationTotalGreen=0.977535845588, SaturationTotalBlue=0.947512433619, time=0.533576388889, corn=1, Utility=0.6955892126565957]","['0.7063475396176594', '0.6932733481474469', '0.6945897348950638', '0.6962444797016595']"
33,"[46, 29]","[39.6433591, -82.8172105]",/data/chumley/tmp/Photos_01JUN2018//South_Path/Images/33.6Feet/Sorte_4/DJI_0032.JPG,"[45, 29]","[47, 29]","[46, 30]","[46, 28]","['Links/Photos_01JUN2018_67', [23, 14]]",[],"['Links/Photos_02Aug2018_33', '[46, 29]']",[],"[Latitude=39.6433597222, Longitude=-82.8172100833, BrightnessTotal=0.97058578123, exposureTime=0.007634, xResolution=640, yResolution=480, SaturationTotalRed=0.967232345282, SaturationTotalGreen=0.97444006587, SaturationTotalBlue=0.942808644812, time=0.533668981481, corn=1, Utility=0.6945897348950638]","['0.7070029029495319', '0.6951558461689362', '0.6962538270675318', '0.6955892126565957']"
33,"[46, 30]","[39.6433591, -82.8173146]",/data/chumley/tmp/Photos_01JUN2018//South_Path/Images/33.6Feet/Sorte_4/DJI_0033.JPG,"[45, 30]","[47, 30]","[46, 31]","[46, 29]","['Links/Photos_01JUN2018_67', [23, 15]]",[],"['Links/Photos_02Aug2018_33', '[46, 30]']",[],"[Latitude=39.6433599167, Longitude=-82.8173153056, BrightnessTotal=0.976578280597, exposureTime=0.008236, xResolution=640, yResolution=480, SaturationTotalRed=0.973750791462, SaturationTotalGreen=0.979758616728, SaturationTotalBlue=0.953952167586, time=0.533761574074, corn=1, Utility=0.6962538270675318]","['0.7070057273979574', '0.6919355685830638', '0.694379196126383', '0.6945897348950638']"
33,"[46, 31]","[39.6433591, -82.8174188]",/data/chumley/tmp/Photos_01JUN2018//South_Path/Images/33.6Feet/Sorte_4/DJI_0034.JPG,"[45, 31]","[47, 31]","[46, 32]","[46, 30]","['Links/Photos_01JUN2018_67', [23, 15]]",[],"['Links/Photos_02Aug2018_33', '[46, 31]']",[],"[Latitude=39.6433575278, Longitude=-82.8174198056, BrightnessTotal=0.970777086877, exposureTime=0.008884, xResolution=640, yResolution=480, SaturationTotalRed=0.985696231618, SaturationTotalGreen=0.96972094567, SaturationTotalBlue=0.927246004391, time=0.533854166667, corn=1, Utility=0.694379196126383]","['0.7069180097607233', '0.694964612574468', '0.695091101802851', '0.6962538270675318']"
33,"[46, 32]","[39.6433591, -82.817523]",/data/chumley/tmp/Photos_01JUN2018//South_Path/Images/33.6Feet/Sorte_4/DJI_0035.JPG,"[45, 32]","[47, 32]","[46, 33]","[46, 31]","['Links/Photos_01JUN2018_67', [23, 16]]",[],"['Links/Photos_02Aug2018_33', '[46, 32]']",[],"[Latitude=39.6433574167, Longitude=-82.8175209722, BrightnessTotal=0.972817515194, exposureTime=0.007311, xResolution=640, yResolution=480, SaturationTotalRed=0.973311095792, SaturationTotalGreen=0.975185074551, SaturationTotalBlue=0.946627361622, time=0.533946759259, corn=1, Utility=0.695091101802851]","['0.7040861863127659', '0.6957290515601703', '0.698050373521617', '0.694379196126383']"
33,"[46, 33]","[39.6433591, -82.8176271]",/data/chumley/tmp/Photos_01JUN2018//South_Path/Images/33.6Feet/Sorte_4/DJI_0036.JPG,"[45, 33]","[47, 33]","[46, 34]","[46, 32]","['Links/Photos_01JUN2018_67', [23, 16]]",[],"['Links/Photos_02Aug2018_33', '[46, 33]']",[],"[Latitude=39.6433571667, Longitude=-82.81762825, BrightnessTotal=0.984368921121, exposureTime=0.008236, xResolution=640, yResolution=480, SaturationTotalRed=0.994346788194, SaturationTotalGreen=0.983869255515, SaturationTotalBlue=0.953416526246, time=0.534027777778, corn=1, Utility=0.698050373521617]","['0.7050304679475319', '0.693106190239234', '0.6969450983307234', '0.695091101802851']"
33,"[46, 34]","[39.6433591, -82.8177313]",/data/chumley/tmp/Photos_01JUN2018//South_Path/Images/33.6Feet/Sorte_4/DJI_0037.JPG,"[45, 34]","[47, 34]","[46, 35]","[46, 33]","['Links/Photos_01JUN2018_67', [23, 17]]",[],"['Links/Photos_02Aug2018_33', '[46, 34]']",[],"[Latitude=39.64335825, Longitude=-82.8177301667, BrightnessTotal=0.980860219238, exposureTime=0.008884, xResolution=640, yResolution=480, SaturationTotalRed=0.991274024714, SaturationTotalGreen=0.980559129902, SaturationTotalBlue=0.946203405842, time=0.53412037037, corn=1, Utility=0.6969450983307234]","['0.7054337453976594', '0.6935488361064255', '0.6945645665594044', '0.698050373521617']"
33,"[46, 35]","[39.6433591, -82.8178355]",/data/chumley/tmp/Photos_01JUN2018//South_Path/Images/33.6Feet/Sorte_4/DJI_0038.JPG,"[45, 35]","[47, 35]","[46, 36]","[46, 34]","['Links/Photos_01JUN2018_67', [23, 17]]",[],"['Links/Photos_02Aug2018_33', '[46, 35]']",[],"[Latitude=39.6433579167, Longitude=-82.8178336944, BrightnessTotal=0.972874658115, exposureTime=0.008933, xResolution=640, yResolution=480, SaturationTotalRed=0.966453507966, SaturationTotalGreen=0.977939759498, SaturationTotalBlue=0.943509331597, time=0.534212962963, corn=1, Utility=0.6945645665594044]","['0.7073937836968085', '0.6948831662940851', '0.6959297015740425', '0.6969450983307234']"
33,"[46, 36]","[39.6433591, -82.8179397]",/data/chumley/tmp/Photos_01JUN2018//South_Path/Images/33.6Feet/Sorte_4/DJI_0039.JPG,"[45, 36]","[47, 36]","[46, 37]","[46, 35]","['Links/Photos_01JUN2018_67', [23, 18]]",[],"['Links/Photos_02Aug2018_33', '[46, 36]']",[],"[Latitude=39.6433593056, Longitude=-82.8179385, BrightnessTotal=0.978320997198, exposureTime=0.009178, xResolution=640, yResolution=480, SaturationTotalRed=0.974703176062, SaturationTotalGreen=0.982479294322, SaturationTotalBlue=0.948313636132, time=0.534305555556, corn=1, Utility=0.6959297015740425]","['0.7068838266997446', '0.6944677234208085', '0.6935222632387233', '0.6945645665594044']"
33,"[46, 37]","[39.6433591, -82.8180438]",/data/chumley/tmp/Photos_01JUN2018//South_Path/Images/33.6Feet/Sorte_4/DJI_0040.JPG,"[45, 37]","[47, 37]","[46, 38]","[46, 36]","['Links/Photos_01JUN2018_67', [23, 18]]",[],"['Links/Photos_02Aug2018_33', '[46, 37]']",[],"[Latitude=39.6433597778, Longitude=-82.8180439722, BrightnessTotal=0.969811332552, exposureTime=0.00735, xResolution=640, yResolution=480, SaturationTotalRed=0.965065270118, SaturationTotalGreen=0.974689606311, SaturationTotalBlue=0.936315793505, time=0.534386574074, corn=1, Utility=0.6935222632387233]","['0.7067234442933615', '0.6932566054917872', '0.6948056522066808', '0.6959297015740425']"
33,"[46, 38]","[39.6433591, -82.818148]",/data/chumley/tmp/Photos_01JUN2018//South_Path/Images/33.6Feet/Sorte_4/DJI_0041.JPG,"[45, 38]","[47, 38]","[46, 39]","[46, 37]","['Links/Photos_01JUN2018_67', [23, 19]]",[],"['Links/Photos_02Aug2018_33', '[46, 38]']",[],"[Latitude=39.6433585278, Longitude=-82.8181489167, BrightnessTotal=0.973747127439, exposureTime=0.006316, xResolution=640, yResolution=480, SaturationTotalRed=0.988309180964, SaturationTotalGreen=0.972303896038, SaturationTotalBlue=0.935661700878, time=0.534479166667, corn=1, Utility=0.6948056522066808]","['0.7082787569905957', '0.6935472328129362', '0.6964066288963829', '0.6935222632387233']"
33,"[46, 39]","[39.6433591, -82.8182522]",/data/chumley/tmp/Photos_01JUN2018//South_Path/Images/33.6Feet/Sorte_4/DJI_0042.JPG,"[45, 39]","[47, 39]","[46, 40]","[46, 38]","['Links/Photos_01JUN2018_67', [23, 19]]",[],"['Links/Photos_02Aug2018_33', '[46, 39]']",[],"[Latitude=39.64335925, Longitude=-82.8182516389, BrightnessTotal=0.980394876664, exposureTime=0.007001, xResolution=640, yResolution=480, SaturationTotalRed=0.991526731005, SaturationTotalGreen=0.979976651859, SaturationTotalBlue=0.944302951389, time=0.534571759259, corn=1, Utility=0.6964066288963829]","['0.7066904905631063', '0.694470998692936', '0.6953325974423831', '0.6948056522066808']"
33,"[46, 40]","[39.6433591, -82.8183563]",/data/chumley/tmp/Photos_01JUN2018//South_Path/Images/33.6Feet/Sorte_4/DJI_0043.JPG,"[45, 40]","[47, 40]","[46, 41]","[46, 39]","['Links/Photos_01JUN2018_67', [23, 20]]",[],"['Links/Photos_02Aug2018_33', '[46, 40]']",[],"[Latitude=39.6433596389, Longitude=-82.8183549722, BrightnessTotal=0.977240594511, exposureTime=0.007001, xResolution=640, yResolution=480, SaturationTotalRed=0.988435751123, SaturationTotalGreen=0.977269914216, SaturationTotalBlue=0.936175628064, time=0.534664351852, corn=1, Utility=0.6953325974423831]","['0.706134388796085', '0.6947208504288936', '0.6939748281068511', '0.6964066288963829']"
33,"[46, 41]","[39.6433591, -82.8184605]",/data/chumley/tmp/Photos_01JUN2018//South_Path/Images/33.6Feet/Sorte_4/DJI_0044.JPG,"[45, 41]","[47, 41]","[46, 42]","[46, 40]","['Links/Photos_01JUN2018_67', [23, 20]]",[],"['Links/Photos_02Aug2018_33', '[46, 41]']",[],"[Latitude=39.6433589167, Longitude=-82.8184606389, BrightnessTotal=0.972731080766, exposureTime=0.006888, xResolution=640, yResolution=480, SaturationTotalRed=0.96704747498, SaturationTotalGreen=0.977838452308, SaturationTotalBlue=0.940236698325, time=0.53474537037, corn=1, Utility=0.6939748281068511]","['0.7078131171510639', '0.6946532122939575', '0.6954782800987234', '0.6953325974423831']"
33,"[46, 42]","[39.6433591, -82.8185647]",/data/chumley/tmp/Photos_01JUN2018//South_Path/Images/33.6Feet/Sorte_4/DJI_0045.JPG,"[45, 42]","[47, 42]","[46, 43]","[46, 41]","['Links/Photos_01JUN2018_67', [23, 21]]",[],"['Links/Photos_02Aug2018_33', '[46, 42]']",[],"[Latitude=39.6433577222, Longitude=-82.8185637222, BrightnessTotal=0.977985112226, exposureTime=0.007077, xResolution=640, yResolution=480, SaturationTotalRed=0.988965864992, SaturationTotalGreen=0.977822444342, SaturationTotalBlue=0.939755195568, time=0.534837962963, corn=1, Utility=0.6954782800987234]","['0.7062798231806807', '0.6947879121447659', '0.694207591445234', '0.6939748281068511']"
33,"[46, 43]","[39.6433591, -82.8186688]",/data/chumley/tmp/Photos_01JUN2018//South_Path/Images/33.6Feet/Sorte_4/DJI_0046.JPG,"[45, 43]","[47, 43]",[],"[46, 42]","['Links/Photos_01JUN2018_67', [23, 21]]",[],"['Links/Photos_02Aug2018_33', '[46, 43]']",[],"[Latitude=39.6433593333, Longitude=-82.8186676389, BrightnessTotal=0.973558560823, exposureTime=0.007077, xResolution=640, yResolution=480, SaturationTotalRed=0.966641339869, SaturationTotalGreen=0.978565142463, SaturationTotalBlue=0.946607345282, time=0.534930555556, corn=1, Utility=0.694207591445234]","['0.7062396103731062', '0.6937702913897872', -1, '0.6954782800987234']"
33,"[47, 0]","[39.6432522, -82.8141896]",/data/chumley/tmp/Photos_01JUN2018//South_Path/Images/33.6Feet/Sorte_4/DJI_0090.JPG,"[46, 0]","[48, 0]","[47, 1]",[],"['Links/Photos_01JUN2018_67', [23, 0]]",[],"['Links/Photos_02Aug2018_33', '[47, 0]']",[],"[Latitude=39.6432526667, Longitude=-82.8141914444, BrightnessTotal=0.964687767804, exposureTime=0.007759, xResolution=640, yResolution=480, SaturationTotalRed=0.944375612745, SaturationTotalGreen=0.976300589767, SaturationTotalBlue=0.91597143076, time=0.538888888889, corn=1, Utility=0.687358857825702]","['0.6974498435521702', '0.6467730701185957', '0.6924925354518723', -1]"
33,"[47, 1]","[39.6432522, -82.8142937]",/data/chumley/tmp/Photos_01JUN2018//South_Path/Images/33.6Feet/Sorte_4/DJI_0089.JPG,"[46, 1]","[48, 1]","[47, 2]","[47, 0]","['Links/Photos_01JUN2018_67', [23, 0]]",[],"['Links/Photos_02Aug2018_33', '[47, 1]']",[],"[Latitude=39.6432517778, Longitude=-82.8142956944, BrightnessTotal=0.980004501447, exposureTime=0.008462, xResolution=640, yResolution=480, SaturationTotalRed=0.992543402778, SaturationTotalGreen=0.979721532884, SaturationTotalBlue=0.937222069036, time=0.538796296296, corn=1, Utility=0.6924925354518723]","['0.6977218270258296', '0.6802118244249361', '0.6918764414308084', '0.687358857825702']"
33,"[47, 2]","[39.6432522, -82.8143979]",/data/chumley/tmp/Photos_01JUN2018//South_Path/Images/33.6Feet/Sorte_4/DJI_0088.JPG,"[46, 2]","[48, 2]","[47, 3]","[47, 1]","['Links/Photos_01JUN2018_67', [23, 1]]",[],"['Links/Photos_02Aug2018_33', '[47, 2]']",[],"[Latitude=39.6432524444, Longitude=-82.8144002778, BrightnessTotal=0.976718406145, exposureTime=0.007471, xResolution=640, yResolution=480, SaturationTotalRed=0.992269020629, SaturationTotalGreen=0.975218520221, SaturationTotalBlue=0.935527688419, time=0.538703703704, corn=1, Utility=0.6918764414308084]","['0.699091847116766', '0.6835750364590213', '0.6930849613158724', '0.6924925354518723']"
33,"[47, 3]","[39.6432522, -82.8145021]",/data/chumley/tmp/Photos_01JUN2018//South_Path/Images/33.6Feet/Sorte_4/DJI_0087.JPG,"[46, 3]","[48, 3]","[47, 4]","[47, 2]","['Links/Photos_01JUN2018_67', [23, 1]]",[],"['Links/Photos_02Aug2018_33', '[47, 3]']",[],"[Latitude=39.6432521667, Longitude=-82.8145048056, BrightnessTotal=0.981317920864, exposureTime=0.008741, xResolution=640, yResolution=480, SaturationTotalRed=0.992171440972, SaturationTotalGreen=0.981273003472, SaturationTotalBlue=0.942320606107, time=0.538611111111, corn=1, Utility=0.6930849613158724]","['0.6989700602745106', '0.6830666231717021', '0.6909968599112767', '0.6918764414308084']"
33,"[47, 4]","[39.6432522, -82.8146062]",/data/chumley/tmp/Photos_01JUN2018//South_Path/Images/33.6Feet/Sorte_4/DJI_0086.JPG,"[46, 4]","[48, 4]","[47, 5]","[47, 3]","['Links/Photos_01JUN2018_67', [23, 2]]",[],"['Links/Photos_02Aug2018_33', '[47, 4]']",[],"[Latitude=39.6432523889, Longitude=-82.8146091389, BrightnessTotal=0.972707136597, exposureTime=0.007929, xResolution=640, yResolution=480, SaturationTotalRed=0.987594222324, SaturationTotalGreen=0.971429330065, SaturationTotalBlue=0.931651616115, time=0.538518518519, corn=1, Utility=0.6909968599112767]","['0.6970730746441703', '0.680250541713234', '0.6917250332067234', '0.6930849613158724']"
