33,21,"[39.644965138888885, -82.81522894444444]",/home/boubin/Images/Photos_01JUN2018/Center_Path/Images/33.6Feet/Sorte_4/DJI_0078.JPG,17,64,65,[],[],[],[],[],"[Latitude=39.644965138888885, Longitude=-82.81522894444444, BrightnessTotal=0.8141357167394039, exposureTime=0.001847, xResolution=4000, yResolution=3000, SaturationTotalRed=0.8513016382352941, SaturationTotalGreen=0.8096842637254902, SaturationTotalBlue=0.7189560281045752, time=0.6327893518518518, GreenIndex=12.532698666666667, LAI=0.0005013333333333333, Utility=101.63858484785355]"
33,22,"[39.64506986111111, -82.81606202777778]",/home/boubin/Images/Photos_01JUN2018/Center_Path/Images/33.6Feet/Sorte_4/DJI_0019.JPG,75,77,[],13,[],[],[],[],"[Latitude=39.64506986111111, Longitude=-82.81606202777778, BrightnessTotal=0.7588230210970554, exposureTime=0.001703, xResolution=4000, yResolution=3000, SaturationTotalRed=0.7917674692810457, SaturationTotalGreen=0.7561636895424837, SaturationTotalBlue=0.6600812281045753, time=0.627349537037037, GreenIndex=15.40072, LAI=0.0044213333333333335, Utility=124.85957482355853]"
33,23,"[39.645068555555554, -82.81720172222222]",/home/boubin/Images/Photos_01JUN2018/Center_Path/Images/33.6Feet/Sorte_4/DJI_0030.JPG,28,27,[],58,[],[],[],[],"[Latitude=39.645068555555554, Longitude=-82.81720172222222, BrightnessTotal=0.759723898881847, exposureTime=0.00304, xResolution=4000, yResolution=3000, SaturationTotalRed=0.7411287650326797, SaturationTotalGreen=0.7703482369281046, SaturationTotalBlue=0.7147740379084967, time=0.6283333333333333, GreenIndex=21.609701333333334, LAI=0.001216, Utility=175.13473756601766]"
33,24,"[39.645071888888886, -82.81688977777777]",/home/boubin/Images/Photos_01JUN2018/Center_Path/Images/33.6Feet/Sorte_4/DJI_0027.JPG,74,86,[],11,[],[],[],[],"[Latitude=39.645071888888886, Longitude=-82.81688977777777, BrightnessTotal=0.8631673678547976, exposureTime=0.008554, xResolution=4000, yResolution=3000, SaturationTotalRed=0.8513689401960783, SaturationTotalGreen=0.8691104147058824, SaturationTotalBlue=0.8438814006535948, time=0.6280671296296296, GreenIndex=10.97688, LAI=0.0, Utility=89.04431190499211]"
33,25,"[39.644959722222225, -82.81773122222222]",/home/boubin/Images/Photos_01JUN2018/Center_Path/Images/33.6Feet/Sorte_4/DJI_0054.JPG,49,40,54,[],[],[],[],[],"[Latitude=39.644959722222225, Longitude=-82.81773122222222, BrightnessTotal=0.8179340186735679, exposureTime=0.00304, xResolution=4000, yResolution=3000, SaturationTotalRed=0.8435965375816994, SaturationTotalGreen=0.8176040921568628, SaturationTotalBlue=0.7234511591503268, time=0.6306018518518518, GreenIndex=17.382101333333335, LAI=0.000896, Utility=140.9054878553944]"
33,26,"[39.64507094444444, -82.81460877777778]",/home/boubin/Images/Photos_01JUN2018/Center_Path/Images/33.6Feet/Sorte_4/DJI_0004.JPG,48,[],39,33,[],[],[],[],"[Latitude=39.64507094444444, Longitude=-82.81460877777778, BrightnessTotal=0.8308374232218133, exposureTime=0.008016, xResolution=4000, yResolution=3000, SaturationTotalRed=0.8092816846405229, SaturationTotalGreen=0.841871291503268, SaturationTotalBlue=0.7924893725490196, time=0.6260532407407408, GreenIndex=20.912949333333334, LAI=0.00024533333333333335, Utility=169.49687792013665]"
33,27,"[39.64507233333333, -82.81709563888889]",/home/boubin/Images/Photos_01JUN2018/Center_Path/Images/33.6Feet/Sorte_4/DJI_0029.JPG,23,74,[],63,[],[],[],[],"[Latitude=39.64507233333333, Longitude=-82.81709563888889, BrightnessTotal=0.8361797148482591, exposureTime=0.006704, xResolution=4000, yResolution=3000, SaturationTotalRed=0.8246772552287581, SaturationTotalGreen=0.841983994117647, SaturationTotalBlue=0.8172650395424836, time=0.6282407407407408, GreenIndex=10.735978666666666, LAI=3.2e-05, Utility=87.09235884441526]"
33,28,"[39.645068055555555, -82.81730927777778]",/home/boubin/Images/Photos_01JUN2018/Center_Path/Images/33.6Feet/Sorte_4/DJI_0031.JPG,46,23,[],50,[],[],[],[],"[Latitude=39.645068055555555, Longitude=-82.81730927777778, BrightnessTotal=0.8267011062064583, exposureTime=0.002014, xResolution=4000, yResolution=3000, SaturationTotalRed=0.8685790173202614, SaturationTotalGreen=0.8190179392156862, SaturationTotalBlue=0.7485382950980392, time=0.6284143518518519, GreenIndex=5.353930666666667, LAI=0.000112, Utility=43.51237747530269]"
33,29,"[39.64496186111111, -82.81585880555555]",/home/boubin/Images/Photos_01JUN2018/Center_Path/Images/33.6Feet/Sorte_4/DJI_0072.JPG,31,82,5,[],[],[],[],[],"[Latitude=39.64496186111111, Longitude=-82.81585880555555, BrightnessTotal=0.8250931333845465, exposureTime=0.002161, xResolution=4000, yResolution=3000, SaturationTotalRed=0.8556622754901961, SaturationTotalGreen=0.8222727970588235, SaturationTotalBlue=0.738848704248366, time=0.6322569444444445, GreenIndex=12.76736, LAI=0.000432, Utility=103.53932732217052]"
33,30,"[39.644961611111114, -82.8146063611111]",/home/boubin/Images/Photos_01JUN2018/Center_Path/Images/33.6Feet/Sorte_4/DJI_0085.JPG,3,[],33,[],[],[],[],[],"[Latitude=39.644961611111114, Longitude=-82.8146063611111, BrightnessTotal=0.8065602855482392, exposureTime=0.002584, xResolution=4000, yResolution=3000, SaturationTotalRed=0.8404247578431372, SaturationTotalGreen=0.8039209464052288, SaturationTotalBlue=0.7043170777777777, time=0.6333217592592593, GreenIndex=16.077589333333332, LAI=0.00272, Utility=130.34162948815236]"
