33,"[2,20]","[39.6482787, -82.8162729]",/data/chumley/tmp/Photos_16SEP2018//North_Path/Images/33.6Feet/Sorte_4/DJI_0023.JPG,[],"[3,20]","[2,21]","[2,19]","['Links/Photos_16SEP2018_67', [0, 10]]",[],[],"['Links/Photos_02Aug2018_33', '[0, 20]']","[Latitude=39.6476362778, Longitude=-82.8162739444, BrightnessTotal=0.590235979794, exposureTime=0.003024, xResolution=4000, yResolution=3000, SaturationTotalRed=0.694185636275, SaturationTotalGreen=0.558723754575, SaturationTotalBlue=0.49305645, time=0.518854166667, GreenIndex=-17.3464426667, LAI=0.0, Utility=-140.28990345144214]","[-1, '-17.3059', '-17.358106666', '-16.263461333']"
33,"[2,21]","[39.6482787, -82.8163771]",/data/chumley/tmp/Photos_16SEP2018//North_Path/Images/33.6Feet/Sorte_4/DJI_0024.JPG,[],"[3,21]","[2,22]","[2,20]","['Links/Photos_16SEP2018_67', [0, 10]]",[],[],"['Links/Photos_02Aug2018_33', '[0, 21]']","[Latitude=39.6476378333, Longitude=-82.8163779167, BrightnessTotal=0.596342775065, exposureTime=0.002991, xResolution=4000, yResolution=3000, SaturationTotalRed=0.702244160458, SaturationTotalGreen=0.564293863072, SaturationTotalBlue=0.496204198366, time=0.518946759259, GreenIndex=-17.3581066667, LAI=0.0, Utility=-140.3840796059764]","[-1, '-17.3616', '-16.450549333', '-17.346442666']"
33,"[2,22]","[39.6482787, -82.8164813]",/data/chumley/tmp/Photos_16SEP2018//North_Path/Images/33.6Feet/Sorte_4/DJI_0025.JPG,[],"[3,22]","[2,23]","[2,21]","['Links/Photos_16SEP2018_67', [0, 11]]",[],[],"['Links/Photos_02Aug2018_33', '[0, 22]']","[Latitude=39.6476372222, Longitude=-82.816484, BrightnessTotal=0.596980536157, exposureTime=0.002991, xResolution=4000, yResolution=3000, SaturationTotalRed=0.701379754575, SaturationTotalGreen=0.565643647712, SaturationTotalBlue=0.496197776144, time=0.519027777778, GreenIndex=-16.4505493333, LAI=0.0, Utility=-133.035430980313]","[-1, '-15.921221333', '-13.13843', '-17.358106666']"
33,"[2,23]","[39.6482787, -82.8165855]",/data/chumley/tmp/Photos_16SEP2018//North_Path/Images/33.6Feet/Sorte_4/DJI_0026.JPG,[],"[3,23]","[2,24]","[2,22]","['Links/Photos_16SEP2018_67', [0, 11]]",[],[],"['Links/Photos_02Aug2018_33', '[0, 23]']","[Latitude=39.6476367222, Longitude=-82.8165841111, BrightnessTotal=0.592383832057, exposureTime=0.002991, xResolution=4000, yResolution=3000, SaturationTotalRed=0.692733019935, SaturationTotalGreen=0.563151705882, SaturationTotalBlue=0.486949153268, time=0.51912037037, GreenIndex=-13.138432, LAI=0.0, Utility=-106.21695888285137]","[-1, '-13.863322666', '-14.712282666', '-16.450549333']"
33,"[2,24]","[39.6482787, -82.8166896]",/data/chumley/tmp/Photos_16SEP2018//North_Path/Images/33.6Feet/Sorte_4/DJI_0027.JPG,[],"[3,24]","[2,25]","[2,23]","['Links/Photos_16SEP2018_67', [0, 12]]",[],[],"['Links/Photos_02Aug2018_33', '[0, 24]']","[Latitude=39.6476368333, Longitude=-82.8166906944, BrightnessTotal=0.591793845241, exposureTime=0.002959, xResolution=4000, yResolution=3000, SaturationTotalRed=0.693347610458, SaturationTotalGreen=0.561756713072, SaturationTotalBlue=0.489665527778, time=0.519212962963, GreenIndex=-14.7122826667, LAI=0.0, Utility=-118.9607026281152]","[-1, '-15.006362666', '-16.318602666', '-13.13843']"
33,"[2,25]","[39.6482787, -82.8167938]",/data/chumley/tmp/Photos_16SEP2018//North_Path/Images/33.6Feet/Sorte_4/DJI_0028.JPG,[],"[3,25]","[2,26]","[2,24]","['Links/Photos_16SEP2018_67', [0, 12]]",[],[],"['Links/Photos_02Aug2018_33', '[0, 25]']","[Latitude=39.6476369722, Longitude=-82.8167946389, BrightnessTotal=0.596305227993, exposureTime=0.003024, xResolution=4000, yResolution=3000, SaturationTotalRed=0.69824944183, SaturationTotalGreen=0.565725342484, SaturationTotalBlue=0.498949145752, time=0.519305555556, GreenIndex=-16.3186026667, LAI=0.0, Utility=-131.96710071414634]","[-1, '-16.33891', '-17.233338666', '-14.712282666']"
33,"[2,26]","[39.6482787, -82.816898]",/data/chumley/tmp/Photos_16SEP2018//North_Path/Images/33.6Feet/Sorte_4/DJI_0029.JPG,[],"[3,26]","[2,27]","[2,25]","['Links/Photos_16SEP2018_67', [0, 13]]",[],[],"['Links/Photos_02Aug2018_33', '[0, 26]']","[Latitude=39.6476353611, Longitude=-82.8168964722, BrightnessTotal=0.600473183176, exposureTime=0.003158, xResolution=4000, yResolution=3000, SaturationTotalRed=0.702747658497, SaturationTotalGreen=0.569564265359, SaturationTotalBlue=0.505650115686, time=0.519386574074, GreenIndex=-17.2333386667, LAI=0.0, Utility=-139.37366005337984]","[-1, '-17.471338666', '-18.332906666', '-16.318602666']"
33,"[2,27]","[39.6482787, -82.8170021]",/data/chumley/tmp/Photos_16SEP2018//North_Path/Images/33.6Feet/Sorte_4/DJI_0030.JPG,[],"[3,27]","[2,28]","[2,26]","['Links/Photos_16SEP2018_67', [0, 13]]",[],[],"['Links/Photos_02Aug2018_33', '[0, 27]']","[Latitude=39.6476360556, Longitude=-82.8170031944, BrightnessTotal=0.596499935557, exposureTime=0.003141, xResolution=4000, yResolution=3000, SaturationTotalRed=0.700724029085, SaturationTotalGreen=0.564668845098, SaturationTotalBlue=0.502227161438, time=0.519479166667, GreenIndex=-18.3329066667, LAI=0.0, Utility=-148.27723992057528]","[-1, '-17.10635', '-18.403530666', '-17.233338666']"
33,"[2,28]","[39.6482787, -82.8171063]",/data/chumley/tmp/Photos_16SEP2018//North_Path/Images/33.6Feet/Sorte_4/DJI_0031.JPG,[],"[3,28]","[2,29]","[2,27]","['Links/Photos_16SEP2018_67', [0, 14]]",[],[],"['Links/Photos_02Aug2018_33', '[0, 28]']","[Latitude=39.6476374444, Longitude=-82.8171054722, BrightnessTotal=0.583758027625, exposureTime=0.002943, xResolution=4000, yResolution=3000, SaturationTotalRed=0.68701803268, SaturationTotalGreen=0.552099951961, SaturationTotalBlue=0.491040519608, time=0.519571759259, GreenIndex=-18.4035306667, LAI=0.0, Utility=-148.8497220186077]","[-1, '-17.665514666', '-17.549450666', '-18.332906666']"
33,"[2,29]","[39.6482787, -82.8172105]",/data/chumley/tmp/Photos_16SEP2018//North_Path/Images/33.6Feet/Sorte_4/DJI_0032.JPG,[],"[3,29]","[2,30]","[2,28]","['Links/Photos_16SEP2018_67', [0, 14]]",[],[],"['Links/Photos_02Aug2018_33', '[0, 29]']","[Latitude=39.64763725, Longitude=-82.8172098056, BrightnessTotal=0.601218517143, exposureTime=0.003107, xResolution=4000, yResolution=3000, SaturationTotalRed=0.704344696732, SaturationTotalGreen=0.569967213072, SaturationTotalBlue=0.506185014706, time=0.519664351852, GreenIndex=-17.5494506667, LAI=0.0, Utility=-141.93327774300485]","[-1, '-16.5256', '-14.638021333', '-18.403530666']"
