height,grid position,latlon,pic,north neighbor,south neighbor,east neighbor,west neighbor,up neighbor,down neighbor,future neighbor,past neighbor,[Utility=NaN],"[-1, -1, -1, -1]"
33,"[8, 7]","[39.6474231, -82.8149187]",/data/chumley/tmp/Photos_02Aug2018//North_Path/Images/33.6Feet/Sorte_5/DJI_0009.JPG,"[7, 7]","[9, 7]","[8, 8]","[8, 6]","['Links/Photos_02Aug2018_67', [4, 3]]",[],"['Links/Photos_20AUG2018_33', '[8, 7]']","['Links/Photos_01JUN2018_33', '[8, 7]']","[Latitude=39.6474223333, Longitude=-82.8149169167, BrightnessTotal=0.587261701144, exposureTime=0.004095, xResolution=4000, yResolution=3000, SaturationTotalRed=0.561694047386, SaturationTotalGreen=0.608220296405, SaturationTotalBlue=0.440884702614, time=0.597662037037, GreenIndex=54.9838986667, LAI=0.124170666667, Utility=445.36694745027603]","['54.7122773333', '57.67416', '56.039744', '54.7591146667']"
33,"[8, 8]","[39.6474231, -82.8150229]",/data/chumley/tmp/Photos_02Aug2018//North_Path/Images/33.6Feet/Sorte_5/DJI_0010.JPG,"[7, 8]","[9, 8]","[8, 9]","[8, 7]","['Links/Photos_02Aug2018_67', [4, 4]]",[],"['Links/Photos_20AUG2018_33', '[8, 8]']","['Links/Photos_01JUN2018_33', '[8, 8]']","[Latitude=39.64742325, Longitude=-82.8150202778, BrightnessTotal=0.586541630275, exposureTime=0.003986, xResolution=4000, yResolution=3000, SaturationTotalRed=0.561015367974, SaturationTotalGreen=0.607740550654, SaturationTotalBlue=0.436552348693, time=0.597743055556, GreenIndex=56.039744, LAI=0.131413333333, Utility=453.91622730402446]","['54.24928', '60.025552', '55.0460373333', '54.9838986667']"
33,"[8, 9]","[39.6474231, -82.8151271]",/data/chumley/tmp/Photos_02Aug2018//North_Path/Images/33.6Feet/Sorte_5/DJI_0011.JPG,"[7, 9]","[9, 9]","[8, 10]","[8, 8]","['Links/Photos_02Aug2018_67', [4, 4]]",[],"['Links/Photos_20AUG2018_33', '[8, 9]']","['Links/Photos_01JUN2018_33', '[8, 9]']","[Latitude=39.6474230833, Longitude=-82.8151243889, BrightnessTotal=0.593134202263, exposureTime=0.004073, xResolution=4000, yResolution=3000, SaturationTotalRed=0.568756887908, SaturationTotalGreen=0.613865489542, SaturationTotalBlue=0.444878241176, time=0.597835648148, GreenIndex=55.0460373333, LAI=0.116016, Utility=445.87034432034375]","['55.167344', '60.0598186667', '53.750576', '56.039744']"
33,"[8, 10]","[39.6474231, -82.8152313]",/data/chumley/tmp/Photos_02Aug2018//North_Path/Images/33.6Feet/Sorte_5/DJI_0012.JPG,"[7, 10]","[9, 10]","[8, 11]","[8, 9]","['Links/Photos_02Aug2018_67', [4, 5]]",[],"['Links/Photos_20AUG2018_33', '[8, 10]']","['Links/Photos_01JUN2018_33', '[8, 10]']","[Latitude=39.6474236667, Longitude=-82.8152280833, BrightnessTotal=0.591273817468, exposureTime=0.004095, xResolution=4000, yResolution=3000, SaturationTotalRed=0.56625975719, SaturationTotalGreen=0.611814007516, SaturationTotalBlue=0.448452103268, time=0.597916666667, GreenIndex=53.750576, LAI=0.113344, Utility=435.38071266386265]","['54.2341173333', '57.4004373333', '53.5971093333', '55.0460373333']"
33,"[8, 11]","[39.6474231, -82.8153354]",/data/chumley/tmp/Photos_02Aug2018//North_Path/Images/33.6Feet/Sorte_5/DJI_0013.JPG,"[7, 11]","[9, 11]","[8, 12]","[8, 10]","['Links/Photos_02Aug2018_67', [4, 5]]",[],"['Links/Photos_20AUG2018_33', '[8, 11]']","['Links/Photos_01JUN2018_33', '[8, 11]']","[Latitude=39.6474225556, Longitude=-82.81533175, BrightnessTotal=0.594702670777, exposureTime=0.004277, xResolution=4000, yResolution=3000, SaturationTotalRed=0.570214684641, SaturationTotalGreen=0.615109113725, SaturationTotalBlue=0.451552075163, time=0.598009259259, GreenIndex=53.5971093333, LAI=0.105061333333, Utility=434.1382196923131]","['54.4949013333', '56.9578346667', '54.6165813333', '53.750576']"
33,"[8, 12]","[39.6474231, -82.8154396]",/data/chumley/tmp/Photos_02Aug2018//North_Path/Images/33.6Feet/Sorte_5/DJI_0014.JPG,"[7, 12]","[9, 12]","[8, 13]","[8, 11]","['Links/Photos_02Aug2018_67', [4, 6]]",[],"['Links/Photos_20AUG2018_33', '[8, 12]']","['Links/Photos_01JUN2018_33', '[8, 12]']","[Latitude=39.6474255556, Longitude=-82.8154336667, BrightnessTotal=0.584324373317, exposureTime=0.003986, xResolution=4000, yResolution=3000, SaturationTotalRed=0.560035406536, SaturationTotalGreen=0.604901117647, SaturationTotalBlue=0.437358561765, time=0.598090277778, GreenIndex=54.6165813333, LAI=0.124112, Utility=442.39250846923346]","['55.38328', '56.0883626667', '54.58872', '53.5971093333']"
33,"[8, 13]","[39.6474231, -82.8155438]",/data/chumley/tmp/Photos_02Aug2018//North_Path/Images/33.6Feet/Sorte_5/DJI_0015.JPG,"[7, 13]","[9, 13]","[8, 14]","[8, 12]","['Links/Photos_02Aug2018_67', [4, 6]]",[],"['Links/Photos_20AUG2018_33', '[8, 13]']","['Links/Photos_01JUN2018_33', '[8, 13]']","[Latitude=39.6474242778, Longitude=-82.8155421667, BrightnessTotal=0.59230145795, exposureTime=0.003964, xResolution=4000, yResolution=3000, SaturationTotalRed=0.567438798693, SaturationTotalGreen=0.613021521242, SaturationTotalBlue=0.446351043137, time=0.59818287037, GreenIndex=54.58872, LAI=0.116869333333, Utility=442.16728792169647]","['55.1536053333', '56.432832', '54.6675306667', '54.6165813333']"
33,"[8, 14]","[39.6474231, -82.8156479]",/data/chumley/tmp/Photos_02Aug2018//North_Path/Images/33.6Feet/Sorte_5/DJI_0016.JPG,"[7, 14]","[9, 14]","[8, 15]","[8, 13]","['Links/Photos_02Aug2018_67', [4, 7]]",[],"['Links/Photos_20AUG2018_33', '[8, 14]']","['Links/Photos_01JUN2018_33', '[8, 14]']","[Latitude=39.6474225833, Longitude=-82.8156471389, BrightnessTotal=0.595827614711, exposureTime=0.003986, xResolution=4000, yResolution=3000, SaturationTotalRed=0.571674413725, SaturationTotalGreen=0.616421887908, SaturationTotalBlue=0.448618223529, time=0.598263888889, GreenIndex=54.6675306667, LAI=0.119136, Utility=442.80558369466814]","['56.1211733333', '58.496144', '55.763472', '54.58872']"
33,"[8, 15]","[39.6474231, -82.8157521]",/data/chumley/tmp/Photos_02Aug2018//North_Path/Images/33.6Feet/Sorte_5/DJI_0017.JPG,"[7, 15]","[9, 15]","[8, 16]","[8, 14]","['Links/Photos_02Aug2018_67', [4, 7]]",[],"['Links/Photos_20AUG2018_33', '[8, 15]']","['Links/Photos_01JUN2018_33', '[8, 15]']","[Latitude=39.6474219444, Longitude=-82.8157495833, BrightnessTotal=0.593216537313, exposureTime=0.003964, xResolution=4000, yResolution=3000, SaturationTotalRed=0.567923661111, SaturationTotalGreen=0.614312613072, SaturationTotalBlue=0.443992643137, time=0.598356481481, GreenIndex=55.763472, LAI=0.125514666667, Utility=451.6794392623453]","['57.0957333333', '58.3978346667', '55.763376', '54.6675306667']"
33,"[8, 16]","[39.6474231, -82.8158563]",/data/chumley/tmp/Photos_02Aug2018//North_Path/Images/33.6Feet/Sorte_5/DJI_0018.JPG,"[7, 16]","[9, 16]","[8, 17]","[8, 15]","['Links/Photos_02Aug2018_67', [4, 8]]",[],"['Links/Photos_20AUG2018_33', '[8, 16]']","['Links/Photos_01JUN2018_33', '[8, 16]']","[Latitude=39.6474242778, Longitude=-82.8158524722, BrightnessTotal=0.595170815824, exposureTime=0.003986, xResolution=4000, yResolution=3000, SaturationTotalRed=0.57059525, SaturationTotalGreen=0.616123229739, SaturationTotalBlue=0.44481923268, time=0.598449074074, GreenIndex=55.763376, LAI=0.121488, Utility=451.6787373982058]","['58.577792', '58.7365493333', '55.5532906667', '55.763472']"
33,"[8, 17]","[39.6474231, -82.8159604]",/data/chumley/tmp/Photos_02Aug2018//North_Path/Images/33.6Feet/Sorte_5/DJI_0019.JPG,"[7, 17]","[9, 17]","[8, 18]","[8, 16]","['Links/Photos_02Aug2018_67', [4, 8]]",[],"['Links/Photos_20AUG2018_33', '[8, 17]']","['Links/Photos_01JUN2018_33', '[8, 17]']","[Latitude=39.6474228333, Longitude=-82.8159558333, BrightnessTotal=0.594950198275, exposureTime=0.003901, xResolution=4000, yResolution=3000, SaturationTotalRed=0.570380886928, SaturationTotalGreen=0.61585470817, SaturationTotalBlue=0.445231874183, time=0.598530092593, GreenIndex=55.5532906667, LAI=0.127066666667, Utility=449.9776225337024]","['58.1594506667', '58.0201226667', '56.1748586667', '55.763376']"
33,"[8, 18]","[39.6474231, -82.8160646]",/data/chumley/tmp/Photos_02Aug2018//North_Path/Images/33.6Feet/Sorte_5/DJI_0020.JPG,"[7, 18]","[9, 18]","[8, 19]","[8, 17]","['Links/Photos_02Aug2018_67', [4, 9]]",[],"['Links/Photos_20AUG2018_33', '[8, 18]']","['Links/Photos_01JUN2018_33', '[8, 18]']","[Latitude=39.64742175, Longitude=-82.8160626944, BrightnessTotal=0.599380802692, exposureTime=0.003922, xResolution=4000, yResolution=3000, SaturationTotalRed=0.576027541176, SaturationTotalGreen=0.620172720261, SaturationTotalBlue=0.445950239542, time=0.598622685185, GreenIndex=56.1748586667, LAI=0.126197333333, Utility=455.0107409385048]","['58.1549066667', '57.0282613333', '57.5710986667', '55.5532906667']"
33,"[8, 19]","[39.6474231, -82.8161688]",/data/chumley/tmp/Photos_02Aug2018//North_Path/Images/33.6Feet/Sorte_5/DJI_0021.JPG,"[7, 19]","[9, 19]","[8, 20]","[8, 18]","['Links/Photos_02Aug2018_67', [4, 9]]",[],"['Links/Photos_20AUG2018_33', '[8, 19]']","['Links/Photos_01JUN2018_33', '[8, 19]']","[Latitude=39.6474233611, Longitude=-82.8161663056, BrightnessTotal=0.602170363583, exposureTime=0.003879, xResolution=4000, yResolution=3000, SaturationTotalRed=0.57796100915, SaturationTotalGreen=0.623504854248, SaturationTotalBlue=0.44513344902, time=0.598715277778, GreenIndex=57.5710986667, LAI=0.13712, Utility=466.31641677366486]","['57.911088', '59.3799786667', '58.3281706667', '56.1748586667']"
33,"[8, 20]","[39.6474231, -82.8162729]",/data/chumley/tmp/Photos_02Aug2018//North_Path/Images/33.6Feet/Sorte_5/DJI_0022.JPG,"[7, 20]","[9, 20]","[8, 21]","[8, 19]","['Links/Photos_02Aug2018_67', [4, 10]]",[],"['Links/Photos_20AUG2018_33', '[8, 20]']","['Links/Photos_01JUN2018_33', '[8, 20]']","[Latitude=39.64742525, Longitude=-82.8162718889, BrightnessTotal=0.604543706967, exposureTime=0.003901, xResolution=4000, yResolution=3000, SaturationTotalRed=0.581106235948, SaturationTotalGreen=0.62589404281, SaturationTotalBlue=0.443854815033, time=0.598796296296, GreenIndex=58.3281706667, LAI=0.138112, Utility=472.446633416913]","['58.979952', '59.633888', '58.4782506667', '57.5710986667']"
33,"[8, 21]","[39.6474231, -82.8163771]",/data/chumley/tmp/Photos_02Aug2018//North_Path/Images/33.6Feet/Sorte_5/DJI_0023.JPG,"[7, 21]","[9, 21]","[8, 22]","[8, 20]","['Links/Photos_02Aug2018_67', [4, 10]]",[],"['Links/Photos_20AUG2018_33', '[8, 21]']","['Links/Photos_01JUN2018_33', '[8, 21]']","[Latitude=39.6474220833, Longitude=-82.8163736667, BrightnessTotal=0.600801377684, exposureTime=0.003922, xResolution=4000, yResolution=3000, SaturationTotalRed=0.57657591732, SaturationTotalGreen=0.622350457843, SaturationTotalBlue=0.440690010131, time=0.598888888889, GreenIndex=58.4782506667, LAI=0.139893333333, Utility=473.6616591857536]","['59.7793173333', '59.242096', '56.797856', '58.3281706667']"
33,"[8, 22]","[39.6474231, -82.8164813]",/data/chumley/tmp/Photos_02Aug2018//North_Path/Images/33.6Feet/Sorte_5/DJI_0024.JPG,"[7, 22]","[9, 22]","[8, 23]","[8, 21]","['Links/Photos_02Aug2018_67', [4, 11]]",[],"['Links/Photos_20AUG2018_33', '[8, 22]']","['Links/Photos_01JUN2018_33', '[8, 22]']","[Latitude=39.6474234444, Longitude=-82.8164781389, BrightnessTotal=0.599667479704, exposureTime=0.003943, xResolution=4000, yResolution=3000, SaturationTotalRed=0.574808245098, SaturationTotalGreen=0.620947597386, SaturationTotalBlue=0.446236507516, time=0.598981481481, GreenIndex=56.797856, LAI=0.128112, Utility=460.05520133732375]","['58.8464053333', '59.316752', '55.1326933333', '58.4782506667']"
33,"[8, 23]","[39.6474231, -82.8165855]",/data/chumley/tmp/Photos_02Aug2018//North_Path/Images/33.6Feet/Sorte_5/DJI_0025.JPG,"[7, 23]","[9, 23]","[8, 24]","[8, 22]","['Links/Photos_02Aug2018_67', [4, 11]]",[],"['Links/Photos_20AUG2018_33', '[8, 23]']","['Links/Photos_01JUN2018_33', '[8, 23]']","[Latitude=39.6474221389, Longitude=-82.8165782222, BrightnessTotal=0.599020150358, exposureTime=0.003943, xResolution=4000, yResolution=3000, SaturationTotalRed=0.573393433987, SaturationTotalGreen=0.620061845752, SaturationTotalBlue=0.452375408824, time=0.599074074074, GreenIndex=55.1326933333, LAI=0.118666666667, Utility=446.5721031818473]","['59.22512', '58.2062453333', '54.826224', '56.797856']"
33,"[8, 24]","[39.6474231, -82.8166896]",/data/chumley/tmp/Photos_02Aug2018//North_Path/Images/33.6Feet/Sorte_5/DJI_0026.JPG,"[7, 24]","[9, 24]","[8, 25]","[8, 23]","['Links/Photos_02Aug2018_67', [4, 12]]",[],"['Links/Photos_20AUG2018_33', '[8, 24]']","['Links/Photos_01JUN2018_33', '[8, 24]']","[Latitude=39.6474257778, Longitude=-82.8166815833, BrightnessTotal=0.595785620632, exposureTime=0.003986, xResolution=4000, yResolution=3000, SaturationTotalRed=0.571083365033, SaturationTotalGreen=0.616536137255, SaturationTotalBlue=0.448870551307, time=0.599155092593, GreenIndex=54.826224, LAI=0.118901333333, Utility=444.09040279403746]","['59.5167626667', '59.6238133333', '55.8019093333', '55.1326933333']"
33,"[8, 25]","[39.6474231, -82.8167938]",/data/chumley/tmp/Photos_02Aug2018//North_Path/Images/33.6Feet/Sorte_5/DJI_0027.JPG,"[7, 25]","[9, 25]","[8, 26]","[8, 24]","['Links/Photos_02Aug2018_67', [4, 12]]",[],"['Links/Photos_20AUG2018_33', '[8, 25]']","['Links/Photos_01JUN2018_33', '[8, 25]']","[Latitude=39.6474238611, Longitude=-82.8167870833, BrightnessTotal=0.587538288944, exposureTime=0.003735, xResolution=4000, yResolution=3000, SaturationTotalRed=0.565197232353, SaturationTotalGreen=0.607972429412, SaturationTotalBlue=0.43385474902, time=0.599247685185, GreenIndex=55.8019093333, LAI=0.139824, Utility=451.99023497063894]","['57.695264', '57.1064586667', '58.511808', '54.826224']"
33,"[8, 26]","[39.6474231, -82.816898]",/data/chumley/tmp/Photos_02Aug2018//North_Path/Images/33.6Feet/Sorte_5/DJI_0028.JPG,"[7, 26]","[9, 26]","[8, 27]","[8, 25]","['Links/Photos_02Aug2018_67', [4, 13]]",[],"['Links/Photos_20AUG2018_33', '[8, 26]']","['Links/Photos_01JUN2018_33', '[8, 26]']","[Latitude=39.6474246667, Longitude=-82.8168919167, BrightnessTotal=0.592207994796, exposureTime=0.003538, xResolution=4000, yResolution=3000, SaturationTotalRed=0.57231759085, SaturationTotalGreen=0.612763178105, SaturationTotalBlue=0.425572096405, time=0.599328703704, GreenIndex=58.511808, LAI=0.150709333333, Utility=473.93286399008633]","['59.0687786667', '60.202672', '58.1515146667', '55.8019093333']"
33,"[8, 27]","[39.6474231, -82.8170021]",/data/chumley/tmp/Photos_02Aug2018//North_Path/Images/33.6Feet/Sorte_5/DJI_0029.JPG,"[7, 27]","[9, 27]","[8, 28]","[8, 26]","['Links/Photos_02Aug2018_67', [4, 13]]",[],"['Links/Photos_20AUG2018_33', '[8, 27]']","['Links/Photos_01JUN2018_33', '[8, 27]']","[Latitude=39.6474238889, Longitude=-82.8169996111, BrightnessTotal=0.604000281731, exposureTime=0.003735, xResolution=4000, yResolution=3000, SaturationTotalRed=0.583381107516, SaturationTotalGreen=0.624682893464, SaturationTotalBlue=0.43971780915, time=0.599421296296, GreenIndex=58.1515146667, LAI=0.138752, Utility=471.0160811613717]","['58.1313973333', '59.4561333333', '57.074576', '58.511808']"
33,"[8, 28]","[39.6474231, -82.8171063]",/data/chumley/tmp/Photos_02Aug2018//North_Path/Images/33.6Feet/Sorte_5/DJI_0030.JPG,"[7, 28]","[9, 28]","[8, 29]","[8, 27]","['Links/Photos_02Aug2018_67', [4, 14]]",[],"['Links/Photos_20AUG2018_33', '[8, 28]']","['Links/Photos_01JUN2018_33', '[8, 28]']","[Latitude=39.6474226389, Longitude=-82.8171026111, BrightnessTotal=0.594151205628, exposureTime=0.003715, xResolution=4000, yResolution=3000, SaturationTotalRed=0.571138521242, SaturationTotalGreen=0.615067756536, SaturationTotalBlue=0.437078855229, time=0.599502314815, GreenIndex=57.074576, LAI=0.134405333333, Utility=462.2954792911222]","['59.415664', '58.97432', '55.2415253333', '58.1515146667']"
33,"[8, 29]","[39.6474231, -82.8172105]",/data/chumley/tmp/Photos_02Aug2018//North_Path/Images/33.6Feet/Sorte_5/DJI_0031.JPG,"[7, 29]","[9, 29]","[8, 30]","[8, 28]","['Links/Photos_02Aug2018_67', [4, 14]]",[],"['Links/Photos_20AUG2018_33', '[8, 29]']","['Links/Photos_01JUN2018_33', '[8, 29]']","[Latitude=39.6474227778, Longitude=-82.8172078333, BrightnessTotal=0.60160959436, exposureTime=0.004051, xResolution=4000, yResolution=3000, SaturationTotalRed=0.577937717647, SaturationTotalGreen=0.622257191503, SaturationTotalBlue=0.451781411111, time=0.599594907407, GreenIndex=55.2415253333, LAI=0.108986666667, Utility=447.4533622692729]","['58.973616', '57.526528', '54.631744', '57.074576']"
33,"[8, 30]","[39.6474231, -82.8173146]",/data/chumley/tmp/Photos_02Aug2018//North_Path/Images/33.6Feet/Sorte_5/DJI_0032.JPG,"[7, 30]","[9, 30]","[8, 31]","[8, 29]","['Links/Photos_02Aug2018_67', [4, 15]]",[],"['Links/Photos_20AUG2018_33', '[8, 30]']","['Links/Photos_01JUN2018_33', '[8, 30]']","[Latitude=39.6474234444, Longitude=-82.8173125278, BrightnessTotal=0.592297412265, exposureTime=0.004008, xResolution=4000, yResolution=3000, SaturationTotalRed=0.568283290196, SaturationTotalGreen=0.612843144118, SaturationTotalBlue=0.444951255556, time=0.5996875, GreenIndex=54.631744, LAI=0.119696, Utility=442.5154106876653]","['57.4010026667', '57.668896', '54.131024', '55.2415253333']"
33,"[8, 31]","[39.6474231, -82.8174188]",/data/chumley/tmp/Photos_02Aug2018//North_Path/Images/33.6Feet/Sorte_5/DJI_0033.JPG,"[7, 31]","[9, 31]","[8, 32]","[8, 30]","['Links/Photos_02Aug2018_67', [4, 15]]",[],"['Links/Photos_20AUG2018_33', '[8, 31]']","['Links/Photos_01JUN2018_33', '[8, 31]']","[Latitude=39.6474215278, Longitude=-82.8174170278, BrightnessTotal=0.600119072561, exposureTime=0.004277, xResolution=4000, yResolution=3000, SaturationTotalRed=0.574481931699, SaturationTotalGreen=0.620928138889, SaturationTotalBlue=0.456803671569, time=0.599768518519, GreenIndex=54.131024, LAI=0.107290666667, Utility=438.4613862395907]","['58.0354506667', '57.4340533333', '55.5135466667', '54.631744']"
33,"[8, 32]","[39.6474231, -82.817523]",/data/chumley/tmp/Photos_02Aug2018//North_Path/Images/33.6Feet/Sorte_5/DJI_0034.JPG,"[7, 32]","[9, 32]","[8, 33]","[8, 31]","['Links/Photos_02Aug2018_67', [4, 16]]",[],"['Links/Photos_20AUG2018_33', '[8, 32]']","['Links/Photos_01JUN2018_33', '[8, 32]']","[Latitude=39.6474228056, Longitude=-82.8175210556, BrightnessTotal=0.585021640693, exposureTime=0.004051, xResolution=4000, yResolution=3000, SaturationTotalRed=0.55708049183, SaturationTotalGreen=0.606619284967, SaturationTotalBlue=0.440249133007, time=0.599861111111, GreenIndex=55.5135466667, LAI=0.123066666667, Utility=449.65512921708233]","['57.446288', '59.04256', '55.561312', '54.131024']"
33,"[8, 33]","[39.6474231, -82.8176271]",/data/chumley/tmp/Photos_02Aug2018//North_Path/Images/33.6Feet/Sorte_5/DJI_0035.JPG,"[7, 33]","[9, 33]","[8, 34]","[8, 32]","['Links/Photos_02Aug2018_67', [4, 16]]",[],"['Links/Photos_20AUG2018_33', '[8, 33]']","['Links/Photos_01JUN2018_33', '[8, 33]']","[Latitude=39.64742175, Longitude=-82.8176224444, BrightnessTotal=0.600077090938, exposureTime=0.004231, xResolution=4000, yResolution=3000, SaturationTotalRed=0.571901696078, SaturationTotalGreen=0.621785445098, SaturationTotalBlue=0.455615743137, time=0.599965277778, GreenIndex=55.561312, LAI=0.109701333333, Utility=450.0426091384742]","['57.9208586667', '59.8441333333', '57.8563786667', '55.5135466667']"
33,"[8, 34]","[39.6474231, -82.8177313]",/data/chumley/tmp/Photos_02Aug2018//North_Path/Images/33.6Feet/Sorte_5/DJI_0036.JPG,"[7, 34]","[9, 34]","[8, 35]","[8, 33]","['Links/Photos_02Aug2018_67', [4, 17]]",[],"['Links/Photos_20AUG2018_33', '[8, 34]']","['Links/Photos_01JUN2018_33', '[8, 34]']","[Latitude=39.6474214444, Longitude=-82.81772775, BrightnessTotal=0.597080342798, exposureTime=0.004095, xResolution=4000, yResolution=3000, SaturationTotalRed=0.568461994118, SaturationTotalGreen=0.619434837255, SaturationTotalBlue=0.445395573529, time=0.600046296296, GreenIndex=57.8563786667, LAI=0.131029333333, Utility=468.6259293458087]","['59.3047893333', '60.5793706667', '58.7266666667', '55.561312']"
33,"[8, 35]","[39.6474231, -82.8178355]",/data/chumley/tmp/Photos_02Aug2018//North_Path/Images/33.6Feet/Sorte_5/DJI_0037.JPG,"[7, 35]","[9, 35]","[8, 36]","[8, 34]","['Links/Photos_02Aug2018_67', [4, 17]]",[],"['Links/Photos_20AUG2018_33', '[8, 35]']","['Links/Photos_01JUN2018_33', '[8, 35]']","[Latitude=39.6474238611, Longitude=-82.8178331111, BrightnessTotal=0.60074836227, exposureTime=0.004073, xResolution=4000, yResolution=3000, SaturationTotalRed=0.572447013725, SaturationTotalGreen=0.623256223529, SaturationTotalBlue=0.445668201307, time=0.600138888889, GreenIndex=58.7266666667, LAI=0.133850666667, Utility=475.6729352667821]","['59.706032', '61.5492906667', '58.5319093333', '57.8563786667']"
33,"[8, 36]","[39.6474231, -82.8179397]",/data/chumley/tmp/Photos_02Aug2018//North_Path/Images/33.6Feet/Sorte_5/DJI_0038.JPG,"[7, 36]","[9, 36]","[8, 37]","[8, 35]","['Links/Photos_02Aug2018_67', [4, 18]]",[],"['Links/Photos_20AUG2018_33', '[8, 36]']","['Links/Photos_01JUN2018_33', '[8, 36]']","[Latitude=39.6474225556, Longitude=-82.8179359722, BrightnessTotal=0.601184136769, exposureTime=0.004051, xResolution=4000, yResolution=3000, SaturationTotalRed=0.57386610719, SaturationTotalGreen=0.623431080392, SaturationTotalBlue=0.445356239542, time=0.600231481481, GreenIndex=58.5319093333, LAI=0.13344, Utility=474.09595878143966]","['59.8270026667', '62.8524', '58.03712', '58.7266666667']"
33,"[8, 37]","[39.6474231, -82.8180438]",/data/chumley/tmp/Photos_02Aug2018//North_Path/Images/33.6Feet/Sorte_5/DJI_0039.JPG,"[7, 37]","[9, 37]","[8, 38]","[8, 36]","['Links/Photos_02Aug2018_67', [4, 18]]",[],"['Links/Photos_20AUG2018_33', '[8, 37]']","['Links/Photos_01JUN2018_33', '[8, 37]']","[Latitude=39.6474243889, Longitude=-82.8180418333, BrightnessTotal=0.601990297932, exposureTime=0.004166, xResolution=4000, yResolution=3000, SaturationTotalRed=0.574464402614, SaturationTotalGreen=0.62416115719, SaturationTotalBlue=0.44823599902, time=0.600324074074, GreenIndex=58.03712, LAI=0.133381333333, Utility=470.08960608073795]","['59.2324853333', '60.6622346667', '58.579488', '58.5319093333']"
33,"[8, 38]","[39.6474231, -82.818148]",/data/chumley/tmp/Photos_02Aug2018//North_Path/Images/33.6Feet/Sorte_5/DJI_0040.JPG,"[7, 38]","[9, 38]","[8, 39]","[8, 37]","['Links/Photos_02Aug2018_67', [4, 19]]",[],"['Links/Photos_20AUG2018_33', '[8, 38]']","['Links/Photos_01JUN2018_33', '[8, 38]']","[Latitude=39.6474235833, Longitude=-82.8181474167, BrightnessTotal=0.595246457832, exposureTime=0.003901, xResolution=4000, yResolution=3000, SaturationTotalRed=0.568981812418, SaturationTotalGreen=0.617246059804, SaturationTotalBlue=0.437757957843, time=0.600405092593, GreenIndex=58.579488, LAI=0.143370666667, Utility=474.4808876384752]","['60.5262933333', '62.3796746667', '60.32904', '58.03712']"
33,"[8, 39]","[39.6474231, -82.8182522]",/data/chumley/tmp/Photos_02Aug2018//North_Path/Images/33.6Feet/Sorte_5/DJI_0041.JPG,"[7, 39]","[9, 39]","[8, 40]","[8, 38]","['Links/Photos_02Aug2018_67', [4, 19]]",[],"['Links/Photos_20AUG2018_33', '[8, 39]']","['Links/Photos_01JUN2018_33', '[8, 39]']","[Latitude=39.6474233889, Longitude=-82.81825225, BrightnessTotal=0.610586062383, exposureTime=0.004029, xResolution=4000, yResolution=3000, SaturationTotalRed=0.585295768627, SaturationTotalGreen=0.632853838235, SaturationTotalBlue=0.445689238889, time=0.600497685185, GreenIndex=60.32904, LAI=0.139568, Utility=488.64798091764527]","['62.7121866667', '64.3855786667', '63.317872', '58.579488']"
33,"[8, 40]","[39.6474231, -82.8183563]",/data/chumley/tmp/Photos_02Aug2018//North_Path/Images/33.6Feet/Sorte_5/DJI_0042.JPG,"[7, 40]","[9, 40]","[8, 41]","[8, 39]","['Links/Photos_02Aug2018_67', [4, 20]]",[],"['Links/Photos_20AUG2018_33', '[8, 40]']","['Links/Photos_01JUN2018_33', '[8, 40]']","[Latitude=39.6474206111, Longitude=-82.8183539444, BrightnessTotal=0.60312501476, exposureTime=0.003462, xResolution=4000, yResolution=3000, SaturationTotalRed=0.579144641176, SaturationTotalGreen=0.625760179085, SaturationTotalBlue=0.42612225915, time=0.600578703704, GreenIndex=63.317872, LAI=0.156837333333, Utility=512.8485897008065]","['61.4886933333', '62.4341653333', '64.7882986667', '60.32904']"
33,"[8, 41]","[39.6474231, -82.8184605]",/data/chumley/tmp/Photos_02Aug2018//North_Path/Images/33.6Feet/Sorte_5/DJI_0043.JPG,"[7, 41]","[9, 41]","[8, 42]","[8, 40]","['Links/Photos_02Aug2018_67', [4, 20]]",[],"['Links/Photos_20AUG2018_33', '[8, 41]']","['Links/Photos_01JUN2018_33', '[8, 41]']","[Latitude=39.6474239722, Longitude=-82.8184580833, BrightnessTotal=0.610762183649, exposureTime=0.003227, xResolution=4000, yResolution=3000, SaturationTotalRed=0.592367375817, SaturationTotalGreen=0.632492939869, SaturationTotalBlue=0.420627377124, time=0.600671296296, GreenIndex=64.7882986667, LAI=0.150746666667, Utility=524.7551661135047]","['65.848064', '70.0520426667', '69.675088', '63.317872']"
